"","predict","y.lower","y.upper"
"H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr10:51448845-125869472",69255.46875,22764.5335872311,188848.122959114
"H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr2:21178113-87668206",31317.923828125,3013.18234395982,144782.265551999
"H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr6:95830543-157559467",22967.0703125,3108.75325433166,410519.212629861
"H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr7:100606043-130154523",72949.9453125,2942.13321165742,282970.980419547
"H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr10:51448845-125869472",63079.59765625,17462.9241088182,136582.064307985
"H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr2:21178113-87668206",16695.3125,2814.25525265933,163535.299284369
"H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr6:95830543-157559467",23115.3046875,3952.70181807877,529565.904187965
"H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr7:100606043-130154523",95675.140625,4748.01177971065,359514.20833611
"H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr10:51448845-125869472",76446.2265625,34335.0357523716,172190.89469171
"H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr2:21178113-87668206",55564.86328125,3397.81641131641,105170.511237096
"H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr6:95830543-157559467",68664.8984375,5849.53684655575,722593.590382398
"H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr7:100606043-130154523",87874.34375,10446.2359825187,421986.004072129
"H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr10:51448845-125869472",147763.171875,15885.0442973971,83964.8293356257
"H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr2:21178113-87668206",47274.8125,16027.0377085208,507774.670476735
"H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr6:95830543-157559467",56316.54296875,4709.56144356729,1111780.03835509
"H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr7:100606043-130154523",79622.90625,2576.21555710585,794618.964329374
"H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr10:51448845-125869472",140540.4375,21835.0181073845,260894.311546678
"H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr2:21178113-87668206",42926.5546875,8595.47796836498,132267.438379559
"H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr6:95830543-157559467",89067.015625,98639.7775199379,1060916.35745185
"H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr7:100606043-130154523",1240966,5767.64446973804,628815.327239473
"H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr10:51448845-125869472",77692.1484375,14564.0084137916,238095.664231488
"H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr2:21178113-87668206",90087.859375,5798.98607392612,236162.375042328
"H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr6:95830543-157559467",54079.1953125,61645.3976206587,815521.451015032
"H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr7:100606043-130154523",74067.65625,2004.45821520685,420676.216438694
"H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr10:51448845-125869472",31004.998046875,71631.2349472668,423894.99906627
"H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr2:21178113-87668206",40026.90625,3345.22627407314,291445.666668541
"H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr6:95830543-157559467",76852.359375,16254.7056732624,523792.724032656
"H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr7:100606043-130154523",59291.828125,2989.33758437633,633127.816744452
"H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr10:51448845-125869472",61351.09375,24875.5593917825,250858.82889419
"H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr2:21178113-87668206",23702.40625,3453.51061415673,302025.427344637
"H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr6:95830543-157559467",31473.01953125,6621.22740361098,302416.976544109
"H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr7:100606043-130154523",48416.859375,2176.92357409,271357.461273173
"H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr10:51448845-125869472",30054.5703125,27312.3659238744,142011.324637419
"H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr2:21178113-87668206",9665.306640625,2879.54455148429,179156.187769139
"H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr6:95830543-157559467",23767.1875,5665.97214517741,190509.755695528
"H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr7:100606043-130154523",42084.87890625,1464.69573461265,188691.791611723
"H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr10:51448845-125869472",62030.015625,40553.836798732,179630.764913361
"H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr2:21178113-87668206",14266.263671875,2200.617344819,254873.502334596
"H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr6:95830543-157559467",35302.87890625,1551.50741942785,245440.365656557
"H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr7:100606043-130154523",39906.38671875,788.837559266949,356873.996946297
"H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr10:51448845-125869472",74816.203125,17959.6742491722,329953.672967036
"H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr2:21178113-87668206",33962.81640625,17631.7548395694,439943.464836381
"H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr6:95830543-157559467",17811.0234375,1784.55971655249,511745.355767344
"H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr7:100606043-130154523",31978.6484375,3732.80183400215,621180.489041656
"H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr10:51448845-125869472",70522.34375,9673.69671630862,28176.8867660003
"H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr2:21178113-87668206",26729.048828125,4958.34117944537,353372.524990737
"H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr6:95830543-157559467",51898.44921875,2589.26255472005,295511.616338787
"H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr7:100606043-130154523",43340.8671875,1421.62438087911,290847.461071255
"H3K36me3_AM_immune/samples/tcell/McGill0024/problems/chr10:51448845-125869472",41562.61328125,36026.3253409267,437680.475445211
"H3K36me3_AM_immune/samples/tcell/McGill0024/problems/chr2:21178113-87668206",51163.17578125,21822.2822472751,360558.878652814
"H3K36me3_AM_immune/samples/tcell/McGill0024/problems/chr6:95830543-157559467",36718.078125,3346.38345077635,766616.276021974
"H3K36me3_AM_immune/samples/tcell/McGill0024/problems/chr7:100606043-130154523",53302.65234375,1215.66767732799,428887.234385472
"H3K36me3_AM_immune/samples/tcell/McGill0025/problems/chr10:51448845-125869472",37914.140625,24552.9002553128,120623.897044724
"H3K36me3_AM_immune/samples/tcell/McGill0025/problems/chr2:21178113-87668206",38630.01171875,1747.35012404341,164228.961152608
"H3K36me3_AM_immune/samples/tcell/McGill0025/problems/chr6:95830543-157559467",31027.064453125,3536.30186363403,151811.32069148
"H3K36me3_AM_immune/samples/tcell/McGill0025/problems/chr7:100606043-130154523",38085.1171875,1155.00481681922,157677.381132052
"H3K36me3_AM_immune/samples/tcell/McGill0026/problems/chr10:51448845-125869472",39345.81640625,8466.47020949612,201316.816872507
"H3K36me3_AM_immune/samples/tcell/McGill0026/problems/chr2:21178113-87668206",17014.111328125,7865.05831087472,260591.733379538
"H3K36me3_AM_immune/samples/tcell/McGill0026/problems/chr6:95830543-157559467",10032.9951171875,2118.19218149083,278027.60330677
"H3K36me3_AM_immune/samples/tcell/McGill0026/problems/chr7:100606043-130154523",16728.080078125,914.766116894085,349601.159304253
"H3K36me3_AM_immune/samples/tcell/McGill0027/problems/chr10:51448845-125869472",59982.84375,29547.8303567162,42828.6911848801
"H3K36me3_AM_immune/samples/tcell/McGill0027/problems/chr2:21178113-87668206",13896.44921875,3053.16726897657,306245.428653943
"H3K36me3_AM_immune/samples/tcell/McGill0027/problems/chr6:95830543-157559467",24732.96875,4736.13559873404,145316.103762149
"H3K36me3_AM_immune/samples/tcell/McGill0027/problems/chr7:100606043-130154523",25388.697265625,3155.00917915999,410701.353090568
"H3K36me3_AM_immune/samples/tcell/McGill0028/problems/chr10:51448845-125869472",36568.23046875,44688.7155162689,117440.167821957
"H3K36me3_AM_immune/samples/tcell/McGill0028/problems/chr2:21178113-87668206",6651.34375,3850.34219932556,118483.386968616
"H3K36me3_AM_immune/samples/tcell/McGill0028/problems/chr6:95830543-157559467",12148.958984375,3117.19264931979,184712.693856648
"H3K36me3_AM_immune/samples/tcell/McGill0028/problems/chr7:100606043-130154523",32139.650390625,1620.90591922403,288332.518180484
"H3K36me3_AM_immune/samples/tcell/McGill0029/problems/chr10:51448845-125869472",86062.6796875,68152.4331538859,98468.3813196107
"H3K36me3_AM_immune/samples/tcell/McGill0029/problems/chr2:21178113-87668206",52704.671875,8670.17262905835,73831.8781264146
"H3K36me3_AM_immune/samples/tcell/McGill0029/problems/chr6:95830543-157559467",68502.6875,22810.7208139597,574445.264227749
"H3K36me3_AM_immune/samples/tcell/McGill0029/problems/chr7:100606043-130154523",42375.08984375,2733.85170698167,614083.98901107
"H3K36me3_AM_immune/samples/tcell/McGill0102/problems/chr10:51448845-125869472",247135.53125,66641.1732348684,441857.923227789
"H3K36me3_AM_immune/samples/tcell/McGill0102/problems/chr2:21178113-87668206",63289.7734375,5185.91638827326,558386.382944062
"H3K36me3_AM_immune/samples/tcell/McGill0102/problems/chr6:95830543-157559467",29200.591796875,3358.37482044845,1187340.57214769
"H3K36me3_AM_immune/samples/tcell/McGill0102/problems/chr7:100606043-130154523",43904.14453125,4011.21838411689,284417.277639647
"H3K36me3_AM_immune/samples/tcell/McGill0106/problems/chr10:51448845-125869472",122543.90625,18585.532787323,29324.3070691089
"H3K36me3_AM_immune/samples/tcell/McGill0106/problems/chr2:21178113-87668206",19583.234375,3659.50307419895,506717.539646539
"H3K36me3_AM_immune/samples/tcell/McGill0106/problems/chr6:95830543-157559467",72004.953125,84226.9257136133,743942.171034236
"H3K36me3_AM_immune/samples/tcell/McGill0106/problems/chr7:100606043-130154523",62457.2890625,3513.37072422357,269975.252844108
"H3K36me3_AM_immune/samples/tcell/McGill0107/problems/chr10:51448845-125869472",89852.59375,82315.1209543984,321773.37201627
"H3K36me3_AM_immune/samples/tcell/McGill0107/problems/chr2:21178113-87668206",15601.08984375,5052.78861120343,248249.781143289
"H3K36me3_AM_immune/samples/tcell/McGill0107/problems/chr6:95830543-157559467",17161.919921875,6054.22360285371,429885.023673283
"H3K36me3_AM_immune/samples/tcell/McGill0107/problems/chr7:100606043-130154523",25441.826171875,5820.75422237441,416291.87143692
