"","predict","y.lower","y.upper"
"H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr11:96437584-134946516",38931.35546875,5787.7291330248,382061.420951773
"H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr16:46385801-88389383",75697.6796875,4698.66121953727,238276.567801159
"H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr17:34725848-62410760",42919.01953125,2776.76762987302,272372.92909847
"H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr18:18510898-52059136",57787.1328125,20460.0370747336,1189349.14223769
"H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr4:75452279-191044276",28540.37890625,2735.72289869934,471901.590677784
"H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr11:96437584-134946516",55485.9609375,69460.0236376265,1122193.13087311
"H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr16:46385801-88389383",74332.734375,4712.53111052513,592855.357653935
"H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr17:34725848-62410760",53979.02734375,2764.39725466071,487587.570291579
"H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr18:18510898-52059136",58773.21484375,7945.98332604024,1318007.08995072
"H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr4:75452279-191044276",36996.0390625,2992.5580206439,1914708.38704388
"H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr11:96437584-134946516",61197.17578125,72163.3957111316,1050483.98706702
"H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr16:46385801-88389383",81140.6875,12282.5997410417,821974.164818827
"H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr17:34725848-62410760",49074.5546875,3291.34721525015,424103.037268939
"H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr18:18510898-52059136",67432.421875,7472.32113686948,2074191.06149025
"H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr4:75452279-191044276",42567.40234375,2894.76660314201,2196982.87287355
"H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr11:96437584-134946516",71896.265625,367116.047393725,3521476.1750561
"H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr16:46385801-88389383",76157.625,16324.5146542788,1433525.587583
"H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr17:34725848-62410760",61357.765625,16193.2239933311,1119286.91680513
"H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr18:18510898-52059136",67836.9765625,12664.2370116859,3106267.2059529
"H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr4:75452279-191044276",47300.96875,2952.47734154761,2054574.87142836
"H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr11:96437584-134946516",78947.0859375,40687.278260222,1813270.10903595
"H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr16:46385801-88389383",85341.8046875,18174.0604501218,661870.175732817
"H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr17:34725848-62410760",61561.03125,5159.62435878816,496222.331772707
"H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr18:18510898-52059136",69317.453125,25123.2502116938,2747706.72823092
"H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr4:75452279-191044276",47524.3359375,10695.0087314397,6765439.27795655
"H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr11:96437584-134946516",57982.21875,66512.9399731673,1850917.00632888
"H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr16:46385801-88389383",79247.0078125,4673.08994503319,643507.298389869
"H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr17:34725848-62410760",51034.62109375,3620.62082985042,476556.286624459
"H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr18:18510898-52059136",66417.8828125,11222.6433698759,2024961.63777927
"H3K36me3_AM_immune/samples/monocyte/McGill0104/problems/chr4:75452279-191044276",38558.828125,2645.47972325236,4950502.98371821
"H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr11:96437584-134946516",61739.4140625,67692.4458861154,841470.79168563
"H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr16:46385801-88389383",78109.375,7679.7898357511,481280.621812113
"H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr17:34725848-62410760",42924.83203125,4414.0743364692,442183.808730423
"H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr18:18510898-52059136",68346.46875,8278.85875469816,1877020.94623438
"H3K36me3_AM_immune/samples/tcell/McGill0004/problems/chr4:75452279-191044276",38199.76953125,2782.22182742754,1230017.67574323
"H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr11:96437584-134946516",45802.14453125,37034.5460094948,510994.461983838
"H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr16:46385801-88389383",74842.609375,5082.37231272461,347360.567345733
"H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr17:34725848-62410760",45506.25390625,4420.43059258161,356923.88990654
"H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr18:18510898-52059136",60797.88671875,6642.53491621467,1325103.00201953
"H3K36me3_AM_immune/samples/tcell/McGill0005/problems/chr4:75452279-191044276",28056.986328125,1617.19425794856,554372.82211344
"H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr11:96437584-134946516",33787.13671875,29499.0083238029,400227.598131738
"H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr16:46385801-88389383",75104.15625,2720.58512143791,204012.545705119
"H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr17:34725848-62410760",42622.56640625,2120.96497329325,218282.192897414
"H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr18:18510898-52059136",61148.51953125,3885.80350024255,716991.675083824
"H3K36me3_AM_immune/samples/tcell/McGill0007/problems/chr4:75452279-191044276",23116.98046875,1919.58643277362,354931.417914919
"H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr11:96437584-134946516",34080.0078125,24856.8188574226,546646.689610708
"H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr16:46385801-88389383",80687.421875,4563.91548565031,253964.028957703
"H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr17:34725848-62410760",48910.55859375,4639.91602902117,265028.876992791
"H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr18:18510898-52059136",39011.5625,6642.65926869122,1027571.5367289
"H3K36me3_AM_immune/samples/tcell/McGill0008/problems/chr4:75452279-191044276",22814.431640625,1863.5396909068,428342.388325229
"H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr11:96437584-134946516",56500.4140625,42635.2084052433,948082.861013168
"H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr16:46385801-88389383",73623.28125,4478.53319555521,450902.680713224
"H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr17:34725848-62410760",36193.109375,2602.35484869779,435291.92407351
"H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr18:18510898-52059136",59136.19140625,4625.1521946639,1875289.54179553
"H3K36me3_AM_immune/samples/tcell/McGill0009/problems/chr4:75452279-191044276",36535.7421875,1795.21104173362,806593.326384476
"H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr11:96437584-134946516",58476.33984375,31997.8768986973,718249.754533912
"H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr16:46385801-88389383",73617.1015625,3066.35543562471,294993.801094797
"H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr17:34725848-62410760",45930.48046875,4468.77306161822,442360.836190184
"H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr18:18510898-52059136",63593.01171875,13788.4418126196,1200542.914239
"H3K36me3_AM_immune/samples/tcell/McGill0011/problems/chr4:75452279-191044276",29167.638671875,1545.40180831402,544636.004349191
"H3K36me3_AM_immune/samples/tcell/McGill0024/problems/chr11:96437584-134946516",58499.765625,64261.4156037686,1412822.01130848
"H3K36me3_AM_immune/samples/tcell/McGill0024/problems/chr16:46385801-88389383",77541.296875,9436.99687427282,619946.998167776
"H3K36me3_AM_immune/samples/tcell/McGill0024/problems/chr17:34725848-62410760",35999.30078125,3254.8605262637,621648.584694175
"H3K36me3_AM_immune/samples/tcell/McGill0024/problems/chr18:18510898-52059136",59078.24609375,16611.3702356667,2717711.0848994
"H3K36me3_AM_immune/samples/tcell/McGill0024/problems/chr4:75452279-191044276",39360.52734375,3010.49853467942,1071195.62127574
"H3K36me3_AM_immune/samples/tcell/McGill0025/problems/chr11:96437584-134946516",30965.51953125,23739.4935728189,282530.497161262
"H3K36me3_AM_immune/samples/tcell/McGill0025/problems/chr16:46385801-88389383",80764.8671875,2140.10371920963,172601.616047425
"H3K36me3_AM_immune/samples/tcell/McGill0025/problems/chr17:34725848-62410760",29024.845703125,1809.06555752829,191578.125699365
"H3K36me3_AM_immune/samples/tcell/McGill0025/problems/chr18:18510898-52059136",38792.96875,74802.623184167,638576.861279321
"H3K36me3_AM_immune/samples/tcell/McGill0025/problems/chr4:75452279-191044276",21776.578125,1317.41290669144,290289.528238917
