"","predict","y.lower","y.upper"
"H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr12:37856694-109373470",10.537778446148,9.65958936861928,11.9496131192456
"H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr14:19000000-107289540",10.206592525802,8.66545341963259,11.8278779674752
"H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr17:62460760-77546461",11.3064093746154,7.6245435110871,Inf
"H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr3:60000-66170270",10.6324096331366,8.60847451434431,13.644251318091
"H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr8:86726451-142766515",10.8066677529756,8.82345522663876,13.0439850083201
"H3K36me3_AM_immune/samples/bcell/McGill0322/problems/chr9:92678796-133073060",11.0781682890426,11.3604149761276,12.4967768813686
"H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr12:37856694-109373470",10.6122719478621,9.40050166915178,12.5886268643411
"H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr14:19000000-107289540",10.2875576799753,8.16309450069605,12.5450982618249
"H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr17:62460760-77546461",11.3863270753832,7.79307370219162,Inf
"H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr3:60000-66170270",10.7120101065972,8.91495789064353,9.2675247987469
"H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr8:86726451-142766515",10.8802639201087,9.90207017400229,13.565407006848
"H3K36me3_AM_immune/samples/monocyte/McGill0001/problems/chr9:92678796-133073060",11.1533240790665,10.3514390824233,12.1932526623587
"H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr12:37856694-109373470",10.8537195927999,9.76482626315822,12.8201360386145
"H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr14:19000000-107289540",10.5317886509,8.29323978992367,12.9569736061835
"H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr17:62460760-77546461",11.6016288650819,8.44575756882277,Inf
"H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr3:60000-66170270",10.9494081961186,9.61703231073542,14.0663805144572
"H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr8:86726451-142766515",11.1399844508114,10.0723368184901,14.0206702005099
"H3K36me3_AM_immune/samples/monocyte/McGill0002/problems/chr9:92678796-133073060",11.3794819617249,10.2047814079492,12.5088993457014
"H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr12:37856694-109373470",10.8639542350756,9.92345688475875,13.2578789509006
"H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr14:19000000-107289540",10.5121736366555,8.56827396438321,13.257998238977
"H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr17:62460760-77546461",11.4390603293335,8.49784441229791,Inf
"H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr3:60000-66170270",10.9051897815133,9.68379198283436,10.1262285991788
"H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr8:86726451-142766515",11.2228075857873,10.7925942974545,14.4009096296467
"H3K36me3_AM_immune/samples/monocyte/McGill0079/problems/chr9:92678796-133073060",11.2797044325469,10.6016512780298,13.2381709999382
"H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr12:37856694-109373470",11.006378615384,10.0891854416367,12.9503171356306
"H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr14:19000000-107289540",10.6766461025087,8.98363004022046,13.264984928154
"H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr17:62460760-77546461",11.6997701901839,8.07913760897543,Inf
"H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr3:60000-66170270",11.0901204942247,9.86195604272392,14.4902321529831
"H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr8:86726451-142766515",11.2806670841158,10.1951160235367,13.917897292596
"H3K36me3_AM_immune/samples/monocyte/McGill0101/problems/chr9:92678796-133073060",11.5080224876629,10.4298630074928,12.3279026612939
