"","predict","y.lower","y.upper"
"H3K27me3_TDH_some/samples/brain/CEMT0022.gDNA/problems/chr5:49600000-91636128",2166499,632798.602951275,Inf
"H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr5:49600000-91636128",23809.521484375,12629.086219702,40195.3450754855
"H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr3:60000-66170270",198654.75,32106.8930526137,105624.077408907
"H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr5:49600000-91636128",132104.359375,94908.2758995023,Inf
"H3K27me3_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr3:60000-66170270",115833.1875,59644.2034975458,96412.31415917
"H3K27me3_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr5:49600000-91636128",290515.5625,67143.7149622214,68795.6337239243
"H3K27me3_TDH_some/samples/ips/MS032901/problems/chr3:60000-66170270",20354.138671875,28421.6330856971,41715.7075056286
"H3K27me3_TDH_some/samples/ips/MS032901/problems/chr5:49600000-91636128",47117.7265625,11342.2919531148,86426.5365119539
"H3K27me3_TDH_some/samples/ips/MS033001/problems/chr3:60000-66170270",18005.169921875,35855.2029205564,60570.985053529
"H3K27me3_TDH_some/samples/ips/MS033001/problems/chr5:49600000-91636128",92240.0703125,14248.2337600496,115327.18511844
"H3K27me3_TDH_some/samples/ips/MS033101/problems/chr3:60000-66170270",84186.65625,53638.5248314348,63379.5629021034
"H3K27me3_TDH_some/samples/ips/MS033101/problems/chr5:49600000-91636128",57026.59375,48090.2630042123,341816.769679742
