"","predict","y.lower","y.upper"
"H3K27me3_TDH_some/samples/brain/CEMT0022.gDNA/problems/chr4:75452279-190000000",45035.0625,52471.011629712,145512.030217043
"H3K27me3_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr4:75452279-190000000",45035.0625,17416.5289716423,26024.4162882721
"H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr3:93504854-194041961",45035.0625,87866.655265688,168013.284260288
"H3K27me3_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr4:75452279-190000000",45035.0625,59240.7512076991,152237.506528939
"H3K27me3_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr3:93504854-194041961",45035.0625,166046.625233382,213760.180174871
"H3K27me3_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr4:75452279-190000000",45035.0625,51092.5976800842,197229.356687389
"H3K27me3_TDH_some/samples/ips/MS032901/problems/chr3:93504854-194041961",45035.0625,4573.30932093411,41222.9128186791
"H3K27me3_TDH_some/samples/ips/MS032901/problems/chr4:75452279-190000000",45035.0625,10419.7525319159,50922.1722980238
"H3K27me3_TDH_some/samples/ips/MS033001/problems/chr3:93504854-194041961",45035.0625,4969.08007254451,36933.702270785
"H3K27me3_TDH_some/samples/ips/MS033001/problems/chr4:75452279-190000000",45035.0625,11590.8989243731,93634.1979623451
"H3K27me3_TDH_some/samples/ips/MS033101/problems/chr3:93504854-194041961",45035.0625,10934.9845870677,88519.8720910217
"H3K27me3_TDH_some/samples/ips/MS033101/problems/chr4:75452279-190000000",45035.0625,29636.4170131838,152117.897478763
