"","predict","y.lower","y.upper"
"H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr15:77912000-82829645",8935995,762135.527510638,2368444.01742629
"H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr4:9324642-31820917",6622542,1785477.41773063,85668862.471061
"H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr15:77912000-82829645",3638480.25,1558788.36162023,37734876.3481997
"H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr4:9324642-31820917",10337109,2267795.43936881,486611437.527862
"H3K27me3_RL_cancer/samples/BT245/p6/problems/chr15:77912000-82829645",4223110.5,961943.278542805,16402686.3943538
"H3K27me3_RL_cancer/samples/BT245/p6/problems/chr4:9324642-31820917",20094910,4017469.90111602,6573457.03043571
"H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr15:77912000-82829645",10911689,531371.121202709,15671541.1121154
"H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr4:9324642-31820917",26373734,49131877.731155,79294111.049978
"H3K27me3_RL_cancer/samples/BT416/p8/problems/chr15:77912000-82829645",259991552,2540656.4630989,44723875.3843329
"H3K27me3_RL_cancer/samples/BT416/p8/problems/chr4:9324642-31820917",6139798,78143837.8736538,427620782.23657
"H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr15:77912000-82829645",417370.09375,244586.328611814,5563102.37096845
"H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr4:9324642-31820917",373073.5,1132581.39072265,82511646.5281137
"H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr15:77912000-82829645",44995204,821870.912173744,15221820.7530263
"H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr4:9324642-31820917",10783412,4854269.16645125,156972532.951209
"H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr15:77912000-82829645",2158736,310921.471695777,718215.062354336
"H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr4:9324642-31820917",9973558,2738638.25881605,96260498.3281788
"H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr15:77912000-82829645",3071104,208314.697618956,2506335.49722213
"H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr4:9324642-31820917",11201923,1449870.8199348,521160831.392199
"H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr15:77912000-82829645",101062880,1067324.28269479,26598693.9943788
"H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr4:9324642-31820917",3752453.25,6308349.58780414,531422936.645386
"H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr15:77912000-82829645",2737343,3088095.15931761,Inf
"H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr4:9324642-31820917",28327070,5786984.69474681,Inf
"H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr15:77912000-82829645",2097353,1532987.78418081,Inf
"H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr4:9324642-31820917",10739159,3031648.60575259,Inf
"H3K27me3_RL_cancer/samples/G477/p6/problems/chr15:77912000-82829645",6695138.5,19846044.6728243,Inf
"H3K27me3_RL_cancer/samples/G477/p6/problems/chr4:9324642-31820917",8015370.5,35070317.9126441,Inf
"H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr15:77912000-82829645",1963086.25,2792381.92452552,Inf
"H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr4:9324642-31820917",39379136,1190209.40036587,Inf
"H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr15:77912000-82829645",1018020.0625,395511.237872473,Inf
"H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr4:9324642-31820917",18275836,2741879.46187405,Inf
"H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr15:77912000-82829645",18426414,10999860.5500082,Inf
"H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr4:9324642-31820917",16911802,1767118.59485635,2985732.25954259
"H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr15:77912000-82829645",23665220,38587313.7937958,Inf
"H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr4:9324642-31820917",42403288,9331701.4860875,13842334.6452425
"H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr15:77912000-82829645",887924.4375,3864274.00269701,Inf
"H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr4:9324642-31820917",1354641.125,891353.101129518,6181581.22656611
"H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr15:77912000-82829645",6497820.5,11861478.3955944,Inf
"H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr4:9324642-31820917",3484832.5,25239977.9507649,28561073.0404958
