"","predict","y.lower","y.upper"
"H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149004460-149459645",8381359.5,296509.755888607,368702.657483208
"H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437",23481592,108301088.083369,Inf
"H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr1:149004460-149459645",12427740,270987.815211767,6698684.56947844
"H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr20:34947085-61091437",49396172,4702193.90093216,54429756.7837471
"H3K27me3_RL_cancer/samples/BT245/p6/problems/chr1:149004460-149459645",28030552,852739.268086163,911611.539954937
"H3K27me3_RL_cancer/samples/BT245/p6/problems/chr20:34947085-61091437",12118614,5656067.63759024,9406259.83772243
"H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr1:149004460-149459645",41082612,528898.808151865,7682912.94897025
"H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr20:34947085-61091437",25101756,1786813.65023802,17060890.3084113
"H3K27me3_RL_cancer/samples/BT416/p8/problems/chr1:149004460-149459645",37083700,432437.708622228,899761.184442052
"H3K27me3_RL_cancer/samples/BT416/p8/problems/chr20:34947085-61091437",45083948,3613080.22266406,102839682.419498
"H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr1:149004460-149459645",2470282,120470.297555533,2567499.10600063
"H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr20:34947085-61091437",3202604.75,128091.054351264,491475.744973058
"H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr1:149004460-149459645",36683764,722744.466643212,15826729.6976692
"H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr20:34947085-61091437",28091086,1489229.71791841,16233025.401339
"H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr1:149004460-149459645",60163976,86614.4018918885,2370755.41064616
"H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr20:34947085-61091437",8787879,2100471.66656303,7972786.69755473
"H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr1:149004460-149459645",81970696,218691.187667727,12937349.6022147
"H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr20:34947085-61091437",7359653.5,3022458.78772732,7149365.92735826
"H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr1:149004460-149459645",31958880,752175.348500947,23766423.1074257
"H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr20:34947085-61091437",36508560,1648047.38297657,27911800.314254
"H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr1:149004460-149459645",5989339,160303.402362579,3193328.23271282
"H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr20:34947085-61091437",8169345,63092885.1531707,Inf
"H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr1:149004460-149459645",15806586,523053.650536698,788190.675785637
"H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr20:34947085-61091437",4319129.5,57073010.3677252,Inf
"H3K27me3_RL_cancer/samples/G477/p6/problems/chr1:149004460-149459645",34114856,135909.528123855,4137431.89008547
"H3K27me3_RL_cancer/samples/G477/p6/problems/chr20:34947085-61091437",8538032,33241055.4828666,Inf
"H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr1:149004460-149459645",23960806,837266.663272091,14063727.9758146
"H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr20:34947085-61091437",12977961,55933.2018871322,Inf
"H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr1:149004460-149459645",22293836,181811.08004931,10142604.6194854
"H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr20:34947085-61091437",6052108,1203994.53946494,Inf
"H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr1:149004460-149459645",35061424,1250572.58526404,2675876.01944509
"H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr20:34947085-61091437",8519097,23095612.6236899,Inf
"H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr1:149004460-149459645",35438468,910281.150349367,17407417.0770552
"H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr20:34947085-61091437",49241244,3407185.59263606,9518107.38888952
"H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr1:149004460-149459645",29959266,278606.57756721,5746088.12001487
"H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr20:34947085-61091437",3504850,141939.410667426,335446.149776464
"H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr1:149004460-149459645",57333032,49533.2998074913,1795662.9871035
"H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr20:34947085-61091437",8007379,872672.638029129,2523095.96750262
