"","predict","y.lower","y.upper"
"H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:148734147-148954460",3155227,1068796.41572972,5805473.23019587
"H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149509645-205922707",1914749.625,1711607.07529834,Inf
"H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr8:7524649-12091854",8964535296,42428796.4823414,Inf
"H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr9:10000-39663686",1011807744,256025.771665572,4549183.15359695
"H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr1:148734147-148954460",3155227,7169259.31620182,134218507.242752
"H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr1:149509645-205922707",15406597,318442.801025394,Inf
"H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr8:7524649-12091854",2040671.625,217821335.242519,Inf
"H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr9:10000-39663686",99367648,232996.218095145,5658522.0925409
"H3K27me3_RL_cancer/samples/BT245/p6/problems/chr1:148734147-148954460",3155227,4517123.04840416,42495005.1683203
"H3K27me3_RL_cancer/samples/BT245/p6/problems/chr1:149509645-205922707",12938361856,395358.108955364,Inf
"H3K27me3_RL_cancer/samples/BT245/p6/problems/chr8:7524649-12091854",2760949.5,56728188.7214037,Inf
"H3K27me3_RL_cancer/samples/BT245/p6/problems/chr9:10000-39663686",14143950848,170523.55131722,2770044.81912818
"H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr1:148734147-148954460",3155227,1523171.14894199,87801041.1638382
"H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr1:149509645-205922707",247102.0625,740109.722001425,Inf
"H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr8:7524649-12091854",9725677568,16540424.4340253,Inf
"H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr9:10000-39663686",8305812480,298724.392425527,Inf
"H3K27me3_RL_cancer/samples/BT416/p8/problems/chr1:148734147-148954460",3155227,8385355.24589221,38813861.4386774
"H3K27me3_RL_cancer/samples/BT416/p8/problems/chr1:149509645-205922707",15406597,256067.651084894,Inf
"H3K27me3_RL_cancer/samples/BT416/p8/problems/chr8:7524649-12091854",64974.17578125,47501111.612768,Inf
"H3K27me3_RL_cancer/samples/BT416/p8/problems/chr9:10000-39663686",16280432,675202.483970648,Inf
"H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr1:148734147-148954460",483250.84375,844376.45808287,19239829.2758039
"H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr1:149509645-205922707",1558958848,43047.7121369824,Inf
"H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr8:7524649-12091854",3110216.75,16989653.9872458,Inf
"H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr9:10000-39663686",1558958848,65150.3595786123,1144861.41943363
"H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr1:148734147-148954460",3155227,3075531.27154078,27818407.1748564
"H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr1:149509645-205922707",678540672,147713.703239438,Inf
"H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr8:7524649-12091854",39917.046875,48345494.7563911,Inf
"H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr9:10000-39663686",749806400,187076.276008606,4390201.58378304
"H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr1:148734147-148954460",3155227,4884430.25612118,44327233.8699838
"H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr1:149509645-205922707",15406597,97735.7587966951,Inf
