"","predict","y.lower","y.upper"
"H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr7:282484-50370631",897972672,2407108.03608322,13033475.3523296
"H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr7:282484-50370631",4268474880,4578433.44798265,27087451.1841203
"H3K27me3_RL_cancer/samples/BT245/p6/problems/chr7:282484-50370631",338926080,1783409.63266749,4923345.5051269
"H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr7:282484-50370631",2680452352,1198524.33599287,30119365.701847
"H3K27me3_RL_cancer/samples/BT416/p8/problems/chr7:282484-50370631",5409573376,7016163.07395206,67624585.8603297
"H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr7:282484-50370631",11555063,47487445.2779383,Inf
"H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr7:282484-50370631",4268474880,80903657.2105878,Inf
"H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr7:282484-50370631",176264016,2002460.75870994,7921675.17983025
"H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr7:282484-50370631",942673344,1191666.76031494,4564196.84411628
"H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr7:282484-50370631",4268474880,336920453.421872,Inf
"H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr7:282484-50370631",267215486976,358650.005783095,3470857.28483947
"H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr7:282484-50370631",12037266432,186721.6142807,1881834.5198059
"H3K27me3_RL_cancer/samples/G477/p6/problems/chr7:282484-50370631",26288958,793279.803480165,10041941.4531628
"H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr7:282484-50370631",33787691008,169390.642642973,Inf
"H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr7:282484-50370631",267215486976,1694308.0197449,Inf
"H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr7:282484-50370631",12037266432,2579402.91193395,13140560.6385347
"H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr7:282484-50370631",897972672,30854916.9239159,41621887.3392382
"H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr7:282484-50370631",181198272,1657876.10417935,2762306.46334835
"H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr7:282484-50370631",23841322,13637114.5433965,14425987.0475228
