"","predict","y.lower","y.upper"
"H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr1:149004460-149459645",106240106496,296509.755888607,368702.657483208
"H3K27me3_RL_cancer/samples/BT245/C19-Rx/problems/chr20:34947085-61091437",33643784,108301088.083369,Inf
"H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr1:149004460-149459645",37267759104,270987.815211767,6698684.56947844
"H3K27me3_RL_cancer/samples/BT245/C24-Rx/problems/chr20:34947085-61091437",85443568,4702193.90093216,54429756.7837471
"H3K27me3_RL_cancer/samples/BT245/p6/problems/chr1:149004460-149459645",11891764224,852739.268086163,911611.539954937
"H3K27me3_RL_cancer/samples/BT245/p6/problems/chr20:34947085-61091437",328302368,5656067.63759024,9406259.83772243
"H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr1:149004460-149459645",1370697600,528898.808151865,7682912.94897025
"H3K27me3_RL_cancer/samples/BT416/C11-Rx/problems/chr20:34947085-61091437",109429368,1786813.65023802,17060890.3084113
"H3K27me3_RL_cancer/samples/BT416/p8/problems/chr1:149004460-149459645",121105328,432437.708622228,899761.184442052
"H3K27me3_RL_cancer/samples/BT416/p8/problems/chr20:34947085-61091437",412410656,3613080.22266406,102839682.419498
"H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr1:149004460-149459645",3225611008,120470.297555533,2567499.10600063
"H3K27me3_RL_cancer/samples/DIPGVI/C27/problems/chr20:34947085-61091437",8924205056,128091.054351264,491475.744973058
"H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr1:149004460-149459645",168626256,722744.466643212,15826729.6976692
"H3K27me3_RL_cancer/samples/DIPGVI/C30-Rx/problems/chr20:34947085-61091437",444182048,1489229.71791841,16233025.401339
"H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr1:149004460-149459645",376337203200,86614.4018918885,2370755.41064616
"H3K27me3_RL_cancer/samples/DIPGXIII/C12-Rx/problems/chr20:34947085-61091437",188952256,2100471.66656303,7972786.69755473
"H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr1:149004460-149459645",18748559360,218691.187667727,12937349.6022147
"H3K27me3_RL_cancer/samples/DIPGXIII/C14-Rx/problems/chr20:34947085-61091437",45038396,3022458.78772732,7149365.92735826
"H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr1:149004460-149459645",121105328,752175.348500947,23766423.1074257
"H3K27me3_RL_cancer/samples/DIPGXIII/p11/problems/chr20:34947085-61091437",93813628928,1648047.38297657,27911800.314254
"H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr1:149004460-149459645",392895744,160303.402362579,3193328.23271282
"H3K27me3_RL_cancer/samples/G477/p5-Rx/problems/chr20:34947085-61091437",1317776785408,63092885.1531707,Inf
"H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr1:149004460-149459645",395267200,523053.650536698,788190.675785637
"H3K27me3_RL_cancer/samples/G477/p6-Rx/problems/chr20:34947085-61091437",24083361792,57073010.3677252,Inf
"H3K27me3_RL_cancer/samples/G477/p6/problems/chr1:149004460-149459645",107050483712,135909.528123855,4137431.89008547
"H3K27me3_RL_cancer/samples/G477/p6/problems/chr20:34947085-61091437",2675997952,33241055.4828666,Inf
"H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr1:149004460-149459645",72730544,837266.663272091,14063727.9758146
"H3K27me3_RL_cancer/samples/Input/BT416_C11-Rx/problems/chr20:34947085-61091437",260207738880,55933.2018871322,Inf
"H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr1:149004460-149459645",6295739392,181811.08004931,10142604.6194854
"H3K27me3_RL_cancer/samples/Input/DIPGXIII_C14-Rx/problems/chr20:34947085-61091437",24404504576,1203994.53946494,Inf
"H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr1:149004460-149459645",168626256,1250572.58526404,2675876.01944509
"H3K27me3_RL_cancer/samples/PS10801/C13-Rx/problems/chr20:34947085-61091437",2248290048,23095612.6236899,Inf
"H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr1:149004460-149459645",168626256,910281.150349367,17407417.0770552
"H3K27me3_RL_cancer/samples/PS10801/p18/problems/chr20:34947085-61091437",182066080,3407185.59263606,9518107.38888952
"H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr1:149004460-149459645",1370697600,278606.57756721,5746088.12001487
"H3K27me3_RL_cancer/samples/pcGBM2/p18-Rx/problems/chr20:34947085-61091437",10794216,141939.410667426,335446.149776464
"H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr1:149004460-149459645",107050483712,49533.2998074913,1795662.9871035
"H3K27me3_RL_cancer/samples/pcGBM2/p18/problems/chr20:34947085-61091437",1327006208,872672.638029129,2523095.96750262
