"","predict","y.lower","y.upper"
"H3K36me3_TDH_immune/samples/bcell/McGill0322/problems/chr12:7239876-34856694",258531.390625,10965.8684558273,301302.995103507
"H3K36me3_TDH_immune/samples/monocyte/McGill0001/problems/chr12:7239876-34856694",274101.96875,10859.5038404838,189012.271275503
"H3K36me3_TDH_immune/samples/monocyte/McGill0002/problems/chr12:7239876-34856694",369565.625,14757.7590468973,182428.577343752
"H3K36me3_TDH_immune/samples/monocyte/McGill0079/problems/chr12:7239876-34856694",531611.4375,22749.1529159104,343583.726434555
"H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr12:7239876-34856694",374156.65625,12616.9153298549,59333.8749645999
"H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr12:7239876-34856694",215175.0625,9574.38402627779,267753.102833339
"H3K36me3_TDH_immune/samples/tcell/McGill0004/problems/chr12:7239876-34856694",268578.46875,41841.1502626982,579309.327878706
"H3K36me3_TDH_immune/samples/tcell/McGill0005/problems/chr12:7239876-34856694",237309.171875,24075.4859750298,415446.518894172
"H3K36me3_TDH_immune/samples/tcell/McGill0007/problems/chr12:7239876-34856694",270966.46875,17730.981508676,220883.794783039
"H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr12:7239876-34856694",196165.171875,25454.9146575022,413498.685193336
"H3K36me3_TDH_immune/samples/tcell/McGill0009/problems/chr12:7239876-34856694",278482.71875,69701.4681809178,732903.044316418
"H3K36me3_TDH_immune/samples/tcell/McGill0011/problems/chr12:7239876-34856694",217728.09375,38506.3641085976,550416.742490827
"H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr12:7239876-34856694",411336.125,65223.5711900276,1184063.50945959
"H3K36me3_TDH_immune/samples/tcell/McGill0025/problems/chr12:7239876-34856694",164380.515625,8694.50189225933,230685.530509527
"H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr12:7239876-34856694",159639.40625,25432.1930413333,423938.734057602
"H3K36me3_TDH_immune/samples/tcell/McGill0027/problems/chr12:7239876-34856694",243866.21875,35291.3205365011,450531.71500043
"H3K36me3_TDH_immune/samples/tcell/McGill0028/problems/chr12:7239876-34856694",232324.03125,20280.6385806985,164933.00000054
"H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr12:7239876-34856694",463086.6875,37558.9094513803,510542.972476705
"H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr12:7239876-34856694",349026.53125,89206.8301428886,2233178.25236139
"H3K36me3_TDH_immune/samples/tcell/McGill0106/problems/chr12:7239876-34856694",134625.375,40319.8758841854,1299126.32296978
"H3K36me3_TDH_immune/samples/tcell/McGill0107/problems/chr12:7239876-34856694",337823.875,27168.0179570087,498435.078977211
