"","predict","y.lower","y.upper"
"H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:60000-66170270",87751.2421875,4898.75767350196,5864.27955423293
"H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr3:60000-66170270",203461.15625,1929.09626546501,4038.22839111091
"H3K27ac_TDH_some/samples/bcell/MS012703/problems/chr3:60000-66170270",14645.220703125,1355.07842884166,3666.06284651743
"H3K27ac_TDH_some/samples/bcell/MS026601/problems/chr3:60000-66170270",420574.5625,1550.95920236409,2520.64325933159
"H3K27ac_TDH_some/samples/bcell/MS026701/problems/chr3:60000-66170270",71855.4140625,11784.256404832,18483.2496877164
"H3K27ac_TDH_some/samples/brain/CEMT0022.gDNA/problems/chr3:60000-66170270",144991.15625,5443.58466120812,58233.0801608485
"H3K27ac_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr3:60000-66170270",28363.25,6924.99016223662,11880.9510774501
"H3K27ac_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr3:60000-66170270",470179.21875,8953.46891862152,20810.9739784003
"H3K27ac_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr3:60000-66170270",419189.875,10363.2775717527,60178.0127177099
"H3K27ac_TDH_some/samples/ips/MS032901/problems/chr3:60000-66170270",141826,3583.68673194946,8430.81272387504
"H3K27ac_TDH_some/samples/ips/MS033001/problems/chr3:60000-66170270",29119.056640625,1957.12767868489,2794.32054115086
"H3K27ac_TDH_some/samples/ips/MS033101/problems/chr3:60000-66170270",62010.0234375,2106.9891230613,4690.89285133781
"H3K27ac_TDH_some/samples/kidney/MS002201/problems/chr3:60000-66170270",351237.6875,11005.655747056,32820.5214008675
"H3K27ac_TDH_some/samples/kidney/MS002202/problems/chr3:60000-66170270",192414.65625,1387.64520772732,2351.95566494391
"H3K27ac_TDH_some/samples/kidney/MS040101/problems/chr3:60000-66170270",28096.025390625,8106.88290826603,22436.7080703165
"H3K27ac_TDH_some/samples/kidney/MS040102/problems/chr3:60000-66170270",3720.63330078125,9310.40804146229,22720.856163472
"H3K27ac_TDH_some/samples/kidney/MS040201/problems/chr3:60000-66170270",19357.962890625,5259.62340068072,28407.5372888974
"H3K27ac_TDH_some/samples/kidney/MS040301/problems/chr3:60000-66170270",60117.1953125,9266.99913861606,36739.0970129074
"H3K27ac_TDH_some/samples/kidney/MS040302/problems/chr3:60000-66170270",34488.76953125,1058.80436901748,2102.46930134297
