"","predict","y.lower","y.upper"
"H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:93504854-194041961",6590.31201171875,155435.235323155,Inf
"H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr3:93504854-194041961",2075.4677734375,114846.777515764,Inf
"H3K27ac_TDH_some/samples/bcell/MS012703/problems/chr3:93504854-194041961",112.483276367188,2081.12125074492,16094.2385606505
"H3K27ac_TDH_some/samples/bcell/MS026601/problems/chr3:93504854-194041961",1063476.875,718665.439046335,Inf
"H3K27ac_TDH_some/samples/bcell/MS026701/problems/chr3:93504854-194041961",4329.333984375,8427.65997459365,Inf
"H3K27ac_TDH_some/samples/brain/CEMT0022.gDNA/problems/chr3:93504854-194041961",292304.75,3950.11251942255,316151.343837362
"H3K27ac_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr3:93504854-194041961",18561.060546875,9449.30403061579,291855.959600742
"H3K27ac_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr3:93504854-194041961",1822969.75,20606.0600672122,441511.124554348
"H3K27ac_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr3:93504854-194041961",377976.1875,12263.356404543,554556.459129302
"H3K27ac_TDH_some/samples/ips/MS032901/problems/chr3:93504854-194041961",2063.3798828125,7477.3673858941,38665.1386004918
"H3K27ac_TDH_some/samples/ips/MS033001/problems/chr3:93504854-194041961",85.0726623535156,16468.8450155556,19752.9728020132
"H3K27ac_TDH_some/samples/ips/MS033101/problems/chr3:93504854-194041961",81.6614990234375,10625.4303815961,22819.9817731241
"H3K27ac_TDH_some/samples/kidney/MS002201/problems/chr3:93504854-194041961",2075.4677734375,102744.489975746,437566.254321235
"H3K27ac_TDH_some/samples/kidney/MS002202/problems/chr3:93504854-194041961",824358.0625,5687.53581332413,10908.982510373
"H3K27ac_TDH_some/samples/kidney/MS040101/problems/chr3:93504854-194041961",2190.0390625,20691.5445122645,27958.2172612998
"H3K27ac_TDH_some/samples/kidney/MS040102/problems/chr3:93504854-194041961",13793.8828125,17150.7475863025,38557.4187468723
"H3K27ac_TDH_some/samples/kidney/MS040201/problems/chr3:93504854-194041961",49821.796875,4542.23985174301,99203.2314103669
"H3K27ac_TDH_some/samples/kidney/MS040301/problems/chr3:93504854-194041961",1016.32867431641,6942.50258021799,94937.6259571463
"H3K27ac_TDH_some/samples/kidney/MS040302/problems/chr3:93504854-194041961",841.504089355469,6648.19869048893,7312.65418548886
