"","predict","y.lower","y.upper"
"H3K27ac_TDH_some/samples/bcell/MS009101/problems/chr3:93504854-194041961",1967.24475097656,155435.235323155,Inf
"H3K27ac_TDH_some/samples/bcell/MS012702/problems/chr3:93504854-194041961",2314.8173828125,114846.777515764,Inf
"H3K27ac_TDH_some/samples/bcell/MS012703/problems/chr3:93504854-194041961",2089.82177734375,2081.12125074492,16094.2385606505
"H3K27ac_TDH_some/samples/bcell/MS026601/problems/chr3:93504854-194041961",4291.23681640625,718665.439046335,Inf
"H3K27ac_TDH_some/samples/bcell/MS026701/problems/chr3:93504854-194041961",4881.71484375,8427.65997459365,Inf
"H3K27ac_TDH_some/samples/brain/CEMT0022.gDNA/problems/chr3:93504854-194041961",17190.650390625,3950.11251942255,316151.343837362
"H3K27ac_TDH_some/samples/brain/CEMT0023.gDNA/problems/chr3:93504854-194041961",7878.56396484375,9449.30403061579,291855.959600742
"H3K27ac_TDH_some/samples/hematopoietic/CEMT0031.gDNA/problems/chr3:93504854-194041961",7011.77880859375,20606.0600672122,441511.124554348
"H3K27ac_TDH_some/samples/hematopoietic/CEMT0032.gDNA/problems/chr3:93504854-194041961",6360.42626953125,12263.356404543,554556.459129302
"H3K27ac_TDH_some/samples/ips/MS032901/problems/chr3:93504854-194041961",3314.01904296875,7477.3673858941,38665.1386004918
"H3K27ac_TDH_some/samples/ips/MS033001/problems/chr3:93504854-194041961",1110.07592773438,16468.8450155556,19752.9728020132
"H3K27ac_TDH_some/samples/ips/MS033101/problems/chr3:93504854-194041961",1110.07592773438,10625.4303815961,22819.9817731241
"H3K27ac_TDH_some/samples/kidney/MS002201/problems/chr3:93504854-194041961",4595.18408203125,102744.489975746,437566.254321235
"H3K27ac_TDH_some/samples/kidney/MS002202/problems/chr3:93504854-194041961",959.369445800781,5687.53581332413,10908.982510373
"H3K27ac_TDH_some/samples/kidney/MS040101/problems/chr3:93504854-194041961",1671.45715332031,20691.5445122645,27958.2172612998
"H3K27ac_TDH_some/samples/kidney/MS040102/problems/chr3:93504854-194041961",3010.30346679688,17150.7475863025,38557.4187468723
"H3K27ac_TDH_some/samples/kidney/MS040201/problems/chr3:93504854-194041961",5442.4365234375,4542.23985174301,99203.2314103669
"H3K27ac_TDH_some/samples/kidney/MS040301/problems/chr3:93504854-194041961",2442.56884765625,6942.50258021799,94937.6259571463
"H3K27ac_TDH_some/samples/kidney/MS040302/problems/chr3:93504854-194041961",2312.94384765625,6648.19869048893,7312.65418548886
