"","predict","y.lower","y.upper"
"H3K36me3_TDH_other/samples/kidney/McGill0023/problems/chr16:60000-8636921",10.8973569879055,9.8694007605602,Inf
"H3K36me3_TDH_other/samples/kidney/McGill0023/problems/chr16:8686921-32000000",10.6504873791756,10.2478261865826,13.8888127789549
"H3K36me3_TDH_other/samples/kidneyCancer/McGill0022/problems/chr16:60000-8636921",11.0931501258636,9.18140595811365,Inf
"H3K36me3_TDH_other/samples/kidneyCancer/McGill0022/problems/chr16:8686921-32000000",10.8377677720052,11.2767558204435,13.612379526312
"H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0019/problems/chr16:60000-8636921",10.4461814960888,10.3388557709143,14.4698736355394
"H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0019/problems/chr16:8686921-32000000",10.641974634047,9.64650012669078,11.551469285913
"H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0036/problems/chr16:60000-8636921",10.641974634047,12.1003405012581,15.4231028474715
"H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0036/problems/chr16:8686921-32000000",10.9824844391916,10.6224982263779,12.611001502007
"H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0037/problems/chr16:60000-8636921",10.641974634047,10.1209688415814,15.1628257539302
"H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0037/problems/chr16:8686921-32000000",10.7441275755904,10.6723544110655,12.8062554732511
"H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0012/problems/chr16:60000-8636921",10.309977574031,10.8174921738225,14.0986049277066
"H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0012/problems/chr16:8686921-32000000",10.3695667899313,9.58865511881012,11.5100466007683
"H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0013/problems/chr16:60000-8636921",11.1867903222784,11.1996084912021,14.8612317727069
"H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0013/problems/chr16:8686921-32000000",10.7356148304618,10.8936838875181,12.9358122017558
"H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0016/problems/chr16:60000-8636921",10.8462805171338,11.2971552442122,15.1286465178287
"H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0016/problems/chr16:8686921-32000000",10.7441275755904,10.1802080287355,12.2880034624587
