"","predict","y.lower","y.upper"
"H3K36me3_TDH_other/samples/kidney/McGill0023/problems/chr16:60000-8636921",21615.931640625,19329.7523525431,Inf
"H3K36me3_TDH_other/samples/kidney/McGill0023/problems/chr16:8686921-32000000",29413.845703125,28221.1277269134,1076055.69439545
"H3K36me3_TDH_other/samples/kidneyCancer/McGill0022/problems/chr16:60000-8636921",62480.76171875,9714.80178009722,Inf
"H3K36me3_TDH_other/samples/kidneyCancer/McGill0022/problems/chr16:8686921-32000000",23203.6953125,78964.6703328165,816171.290146076
"H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0019/problems/chr16:60000-8636921",15610.1982421875,30910.6409498566,1923916.74133953
"H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0019/problems/chr16:8686921-32000000",100633.5859375,15467.5587655622,103929.627030252
"H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0036/problems/chr16:60000-8636921",56708.6796875,179933.1192776,4990780.39593902
"H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0036/problems/chr16:8686921-32000000",23203.6953125,41048.0342240346,299839.167637761
"H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0037/problems/chr16:60000-8636921",32389.748046875,24858.8434531086,3847082.98913224
"H3K36me3_TDH_other/samples/skeletalMuscleCtrl/McGill0037/problems/chr16:8686921-32000000",23148.5703125,43146.406382652,364490.39293459
"H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0012/problems/chr16:60000-8636921",12247.9814453125,49885.8250286423,1327230.40629887
"H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0012/problems/chr16:8686921-32000000",37265.51171875,14598.2234503553,99712.5275753875
"H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0013/problems/chr16:60000-8636921",32104.97265625,73101.8162259977,2845449.96426187
"H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0013/problems/chr16:8686921-32000000",31803.76953125,53835.2581538869,414908.047243955
"H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0016/problems/chr16:60000-8636921",31802.435546875,80592.0464392811,3717814.36699563
"H3K36me3_TDH_other/samples/skeletalMuscleMD/McGill0016/problems/chr16:8686921-32000000",23768.728515625,26375.9536833609,217076.143452055
