"","predict","y.lower","y.upper"
"ATAC_JV_adipose/samples/AC1/MSC77/problems/chr12:145739-7189876",6580.71533203125,23835.1587429055,222287.271916111
"ATAC_JV_adipose/samples/AC1/MSC77/problems/chr16:46510000-88389383",5974.39501953125,965.473250269893,Inf
"ATAC_JV_adipose/samples/AC1/MSC77/problems/chrX:37148256-49242997",1521.65844726562,16874.5492982492,65657.9856898472
"ATAC_JV_adipose/samples/AC1/MSC80/problems/chr12:145739-7189876",3099.9423828125,17320.8576950133,179181.408812397
"ATAC_JV_adipose/samples/AC1/MSC80/problems/chr16:46510000-88389383",11273.474609375,1269.18839273851,11020.885500729
"ATAC_JV_adipose/samples/AC1/MSC80/problems/chrX:37148256-49242997",1701.9580078125,9188.98266912436,56064.3500941448
"ATAC_JV_adipose/samples/AC1/MSC83/problems/chr12:145739-7189876",7841.7587890625,66532.5135423424,114676.66484445
"ATAC_JV_adipose/samples/AC1/MSC83/problems/chr16:46510000-88389383",10375.3349609375,1696.74534893035,27771.9946875567
"ATAC_JV_adipose/samples/AC1/MSC83/problems/chrX:37148256-49242997",2278.1796875,8190.19506180286,106487.395144154
"ATAC_JV_adipose/samples/AC1/MSC91/problems/chr12:145739-7189876",4963.90869140625,22869.6309747699,323826.577090217
"ATAC_JV_adipose/samples/AC1/MSC91/problems/chr16:46510000-88389383",10375.3349609375,4960.33713603019,30276.3450334668
"ATAC_JV_adipose/samples/AC1/MSC91/problems/chrX:37148256-49242997",2993.73828125,14900.0087238549,80413.2334922558
"ATAC_JV_adipose/samples/AC2/MSC70/problems/chr12:145739-7189876",3680.46533203125,20618.140016526,140121.476791548
"ATAC_JV_adipose/samples/AC2/MSC70/problems/chr16:46510000-88389383",8052.0107421875,3445.75108528139,Inf
"ATAC_JV_adipose/samples/AC2/MSC70/problems/chr6:60000-58087659",6192.83203125,10996.5253848433,28374.9328250874
"ATAC_JV_adipose/samples/AC2/MSC70/problems/chrX:37148256-49242997",1825.47131347656,4943.56055012347,40679.7590965929
"ATAC_JV_adipose/samples/AC2/MSC72/problems/chr12:145739-7189876",3680.46533203125,16084.4017213582,131099.568560103
"ATAC_JV_adipose/samples/AC2/MSC72/problems/chr16:46510000-88389383",8052.0107421875,4376.28737556935,13717.3231616616
"ATAC_JV_adipose/samples/AC2/MSC72/problems/chr6:60000-58087659",4786.9833984375,8253.39427024125,21007.1426489949
"ATAC_JV_adipose/samples/AC2/MSC72/problems/chrX:37148256-49242997",2464.2958984375,3589.8235143572,49175.619742855
"ATAC_JV_adipose/samples/AC2/MSC73/problems/chr12:145739-7189876",3106.66650390625,24865.4501720961,122467.527236117
"ATAC_JV_adipose/samples/AC2/MSC73/problems/chr16:46510000-88389383",9853.34375,246.982036590577,852.856922090056
"ATAC_JV_adipose/samples/AC2/MSC73/problems/chr6:60000-58087659",9362.2744140625,5254.76989316942,21163.851490736
"ATAC_JV_adipose/samples/AC2/MSC73/problems/chrX:37148256-49242997",2544.5390625,4730.88637001314,52937.0813865683
"ATAC_JV_adipose/samples/AC2/MSC74/problems/chr12:145739-7189876",6760.0830078125,22585.9435629706,57249.9197941409
"ATAC_JV_adipose/samples/AC2/MSC74/problems/chr16:46510000-88389383",28414.203125,808282.017999767,Inf
"ATAC_JV_adipose/samples/AC2/MSC74/problems/chr6:60000-58087659",9051.203125,24934.1613097202,54259.6937756542
"ATAC_JV_adipose/samples/AC2/MSC74/problems/chrX:37148256-49242997",25131.802734375,8801.95464485882,21259.982181102
"ATAC_JV_adipose/samples/AC2/MSC77/problems/chr12:145739-7189876",3031.06762695312,16083.2599768341,129277.668245008
"ATAC_JV_adipose/samples/AC2/MSC77/problems/chr16:46510000-88389383",6293.67919921875,5059.44926691056,8905.97958207128
"ATAC_JV_adipose/samples/AC2/MSC77/problems/chr6:60000-58087659",9362.2744140625,6293.33741158249,9951.03263223175
"ATAC_JV_adipose/samples/AC2/MSC77/problems/chrX:37148256-49242997",3052.58081054688,1926.35836432874,43462.8054865899
"ATAC_JV_adipose/samples/AC2/MSC80/problems/chr12:145739-7189876",2856.85620117188,34106.1450670227,283765.049906422
"ATAC_JV_adipose/samples/AC2/MSC80/problems/chr16:46510000-88389383",7345.29638671875,1174.33575826883,17520.992725134
"ATAC_JV_adipose/samples/AC2/MSC80/problems/chr6:60000-58087659",6850.48779296875,33364.0031213758,66728.9616541885
"ATAC_JV_adipose/samples/AC2/MSC80/problems/chrX:37148256-49242997",2122.13452148438,11819.4257588536,50411.3350640466
"ATAC_JV_adipose/samples/AC2/MSC83/problems/chr12:145739-7189876",2149.83374023438,27891.1140880936,205711.877884614
"ATAC_JV_adipose/samples/AC2/MSC83/problems/chr16:46510000-88389383",6850.48779296875,1310.28146165609,Inf
"ATAC_JV_adipose/samples/AC2/MSC83/problems/chr6:60000-58087659",5533.1318359375,13165.2821546196,25940.0250304925
"ATAC_JV_adipose/samples/AC2/MSC83/problems/chrX:37148256-49242997",1825.47131347656,7510.77216409892,50075.5374825004
"ATAC_JV_adipose/samples/AC2/MSC91/problems/chr12:145739-7189876",6580.71533203125,27015.2112569518,292832.602410919
"ATAC_JV_adipose/samples/AC2/MSC91/problems/chr16:46510000-88389383",8354.2783203125,6294.63963627815,14726.3639173507
"ATAC_JV_adipose/samples/AC2/MSC91/problems/chr6:60000-58087659",6013.42529296875,47869.4762349141,127606.494378031
"ATAC_JV_adipose/samples/AC2/MSC91/problems/chrX:37148256-49242997",1633.54931640625,12530.7793069631,50962.6109616583
"ATAC_JV_adipose/samples/ACi/MSC77/problems/chr12:145739-7189876",4963.90869140625,13909.0179139822,255133.79796242
"ATAC_JV_adipose/samples/ACi/MSC77/problems/chr16:46510000-88389383",36080.69140625,1940.08798408508,46896.7571861162
"ATAC_JV_adipose/samples/ACi/MSC77/problems/chrX:37148256-49242997",4073.6083984375,4475.13428833335,107833.104826646
"ATAC_JV_adipose/samples/ACi/MSC80/problems/chr12:145739-7189876",3648.02954101562,26184.6745550181,298960.228404461
"ATAC_JV_adipose/samples/ACi/MSC80/problems/chr16:46510000-88389383",6983.53662109375,1692.47288924455,22756.0650300976
"ATAC_JV_adipose/samples/ACi/MSC80/problems/chrX:37148256-49242997",2590.02587890625,4395.26948221771,64972.0691755052
"ATAC_JV_adipose/samples/ACi/MSC83/problems/chr12:145739-7189876",6790.6328125,48327.6563166657,400311.761453746
"ATAC_JV_adipose/samples/ACi/MSC83/problems/chr16:46510000-88389383",15871.181640625,3048.73577368259,56864.7518781406
"ATAC_JV_adipose/samples/ACi/MSC83/problems/chrX:37148256-49242997",3424.41918945312,7738.88690844175,114959.398101284
"ATAC_JV_adipose/samples/ACi/MSC91/problems/chr12:145739-7189876",3368.57739257812,1507.45211764177,2080.99632393476
"ATAC_JV_adipose/samples/ACi/MSC91/problems/chr16:46510000-88389383",9746.4833984375,1729.23788318411,7709.43162788077
"ATAC_JV_adipose/samples/ACi/MSC91/problems/chrX:37148256-49242997",1469.72131347656,5263.75297653863,30431.2837157832
"ATAC_JV_adipose/samples/AD1/MSC77/problems/chr12:145739-7189876",6580.71533203125,140218.824889846,456890.985083737
"ATAC_JV_adipose/samples/AD1/MSC77/problems/chr16:46510000-88389383",10375.3349609375,4112.45865511893,62991.5673630805
"ATAC_JV_adipose/samples/AD1/MSC77/problems/chrX:37148256-49242997",2753.64697265625,3911.30585031212,4233.31642071902
"ATAC_JV_adipose/samples/AD1/MSC80/problems/chr12:145739-7189876",4073.6083984375,24858.4514505492,204539.831143688
"ATAC_JV_adipose/samples/AD1/MSC80/problems/chr16:46510000-88389383",10899.44140625,1880.22972944378,38055.107763126
"ATAC_JV_adipose/samples/AD1/MSC80/problems/chrX:37148256-49242997",1200.93432617188,9783.25297977959,48406.7180102255
"ATAC_JV_adipose/samples/AD1/MSC83/problems/chr12:145739-7189876",2022.87036132812,63973.0269287673,289540.413107792
"ATAC_JV_adipose/samples/AD1/MSC83/problems/chr16:46510000-88389383",13764.7890625,3665.95665660501,81279.2057254301
"ATAC_JV_adipose/samples/AD1/MSC83/problems/chrX:37148256-49242997",2093.81762695312,3792.2425668165,74018.3088530505
"ATAC_JV_adipose/samples/AD1/MSC91/problems/chr12:145739-7189876",4963.90869140625,99382.1765132816,330103.86237518
"ATAC_JV_adipose/samples/AD1/MSC91/problems/chr16:46510000-88389383",15818.1435546875,13663.4616075158,61753.9522364737
"ATAC_JV_adipose/samples/AD1/MSC91/problems/chrX:37148256-49242997",3524.27807617188,5270.65611109135,81149.9681250948
"ATAC_JV_adipose/samples/AD2/MSC70/problems/chr12:145739-7189876",2887.611328125,7551.99596124513,13207.7891645059
"ATAC_JV_adipose/samples/AD2/MSC70/problems/chr16:46510000-88389383",6475.33056640625,2880.58081658183,24719.3173394361
"ATAC_JV_adipose/samples/AD2/MSC70/problems/chr6:60000-58087659",6647.2216796875,7807.50939266383,8866.59189221263
"ATAC_JV_adipose/samples/AD2/MSC70/problems/chrX:37148256-49242997",1539.38391113281,25436.6302283201,32087.8597417785
"ATAC_JV_adipose/samples/AD2/MSC72/problems/chr12:145739-7189876",2887.611328125,3012.29027492552,30662.7989672426
"ATAC_JV_adipose/samples/AD2/MSC72/problems/chr16:46510000-88389383",6071.80078125,1302.05348177254,39809.432293624
"ATAC_JV_adipose/samples/AD2/MSC72/problems/chr6:60000-58087659",9818.91796875,5800.79014295342,19556.5198195578
"ATAC_JV_adipose/samples/AD2/MSC72/problems/chrX:37148256-49242997",1200.93432617188,6297.73990865797,62179.512472704
"ATAC_JV_adipose/samples/AD2/MSC73/problems/chr12:145739-7189876",6580.71533203125,14664.3912666216,241551.296612079
"ATAC_JV_adipose/samples/AD2/MSC73/problems/chr16:46510000-88389383",7043.18408203125,4947.08464431766,56645.6706838016
"ATAC_JV_adipose/samples/AD2/MSC73/problems/chr6:60000-58087659",5576.4970703125,14191.0149319768,31841.6893222915
"ATAC_JV_adipose/samples/AD2/MSC73/problems/chrX:37148256-49242997",2677.75244140625,756571.464614062,Inf
"ATAC_JV_adipose/samples/AD2/MSC74/problems/chr12:145739-7189876",4073.6083984375,8326.88416182999,115454.665264237
"ATAC_JV_adipose/samples/AD2/MSC74/problems/chr16:46510000-88389383",13302.56640625,1803.51062670351,28267.6646770523
"ATAC_JV_adipose/samples/AD2/MSC74/problems/chr6:60000-58087659",6356.9697265625,9848.47023248672,10154.7004790306
"ATAC_JV_adipose/samples/AD2/MSC74/problems/chrX:37148256-49242997",1878.10168457031,22358.4711467391,62341.9858685189
"ATAC_JV_adipose/samples/AD2/MSC80/problems/chr12:145739-7189876",4951.048828125,10663.0743489563,85556.6476795565
"ATAC_JV_adipose/samples/AD2/MSC80/problems/chr16:46510000-88389383",10375.3349609375,1475.86559844018,38568.4669140591
"ATAC_JV_adipose/samples/AD2/MSC80/problems/chr6:60000-58087659",6611.47607421875,13568.3927803636,42294.133181333
"ATAC_JV_adipose/samples/AD2/MSC80/problems/chrX:37148256-49242997",2993.73828125,27615.3642565303,107916.214454826
"ATAC_JV_adipose/samples/AD2/MSC83/problems/chr12:145739-7189876",6580.71533203125,11150.0674499124,75297.3108848642
"ATAC_JV_adipose/samples/AD2/MSC83/problems/chr16:46510000-88389383",5673.2880859375,2129.07807409763,60712.916757226
"ATAC_JV_adipose/samples/AD2/MSC83/problems/chr6:60000-58087659",9713.7275390625,19222.1368377208,25125.5565235623
