"","predict","y.lower","y.upper"
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr2:16329724-21153113",74748.8828125,12749.1158039272,225444.381778217
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270",85235.90625,530274.772145963,Inf
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Stanford_/problems/chr2:16329724-21153113",468629.4375,28770.0024793011,886133.191209776
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Stanford_/problems/chr3:60000-66170270",423565.25,1416653.70567012,Inf
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UTA_/problems/chr2:16329724-21153113",100760.734375,38583.5680499384,685485.987933813
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UTA_/problems/chr3:60000-66170270",112347.5625,1204597.4686541,Inf
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UW_/problems/chr2:16329724-21153113",87318.484375,15857.9358908385,457637.550366641
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UW_/problems/chr3:60000-66170270",97359.5390625,720040.456236612,Inf
"CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__Broad_/problems/chr2:16329724-21153113",94001.765625,9472.89490889016,219794.231665734
"CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__Broad_/problems/chr3:60000-66170270",97359.5390625,143397.182398802,312666.021089786
"CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__HudsonAlpha_/problems/chr2:16329724-21153113",87318.484375,7226.47355608639,84334.3894741058
"CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__HudsonAlpha_/problems/chr3:60000-66170270",92804.78125,31895.3849461094,149308.757215263
"CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__Broad_/problems/chr2:16329724-21153113",74748.8828125,12881.2404860257,377888.130278344
"CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__Broad_/problems/chr3:60000-66170270",77418.78125,27562.0714386691,224837.406208511
"CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__UW_/problems/chr2:16329724-21153113",394933.5,50715.2369849075,1067081.65989597
"CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__UW_/problems/chr3:60000-66170270",423565.25,43356.9965937124,1032367.34765148
"CTCF_TDH_ENCODE/samples/HUVEC/HUVEC_CTCF_Sg__Broad_/problems/chr2:16329724-21153113",102316.4453125,46995.7453168763,1560861.85816033
"CTCF_TDH_ENCODE/samples/HUVEC/HUVEC_CTCF_Sg__Broad_/problems/chr3:60000-66170270",101431.1796875,30154.9644929159,336225.502001296
"CTCF_TDH_ENCODE/samples/HUVEC/HUVEC_CTCF_Sg__UTA_/problems/chr2:16329724-21153113",100760.734375,87955.7944120917,824189.924849193
"CTCF_TDH_ENCODE/samples/HUVEC/HUVEC_CTCF_Sg__UTA_/problems/chr3:60000-66170270",112347.5625,40876.2582468979,420339.104376336
"CTCF_TDH_ENCODE/samples/HUVEC/HUVEC_CTCF_Sg__UW_/problems/chr2:16329724-21153113",502077.9375,71583.5151805004,2996703.39373096
"CTCF_TDH_ENCODE/samples/HUVEC/HUVEC_CTCF_Sg__UW_/problems/chr3:60000-66170270",538477.375,29040.1484169968,382881.503719088
"CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__Broad_/problems/chr2:16329724-21153113",74748.8828125,18328.780401498,24911.5934446896
"CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__Broad_/problems/chr3:60000-66170270",85235.90625,24539.6362886436,72922.8103208553
"CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__UTA_/problems/chr2:16329724-21153113",109105.125,52379.3899529262,174663.151277556
"CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__UTA_/problems/chr3:60000-66170270",423565.25,19621.130357504,78650.7077660542
"CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__UW_/problems/chr2:16329724-21153113",102316.4453125,16309.3552093655,56311.5313461429
"CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__UW_/problems/chr3:60000-66170270",101431.1796875,38212.8631393894,81017.8500123015
"CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__Broad_/problems/chr2:16329724-21153113",100760.734375,39008.5410494518,280802.177120985
"CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__Broad_/problems/chr3:60000-66170270",92804.78125,26261.5183933571,195971.380450837
"CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__HudsonAlpha_/problems/chr2:16329724-21153113",476419.8125,32840.993633567,152315.362844057
"CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__HudsonAlpha_/problems/chr3:60000-66170270",97359.5390625,42567.9241554741,122848.393377306
"CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__UTA_/problems/chr2:16329724-21153113",394933.5,50341.6548869027,554393.906982594
"CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__UTA_/problems/chr3:60000-66170270",101431.1796875,28272.6133077137,711626.923342241
"CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__UW_/problems/chr2:16329724-21153113",100760.734375,26688.870136767,109501.415566174
"CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__UW_/problems/chr3:60000-66170270",101431.1796875,35853.9043915254,247582.573962683
"CTCF_TDH_ENCODE/samples/Input/MS009101/problems/chr2:16329724-21153113",9180365,249963.145575993,Inf
"CTCF_TDH_ENCODE/samples/Input/MS009101/problems/chr3:60000-66170270",9571594,3134920.80619822,Inf
"CTCF_TDH_ENCODE/samples/Input/MS010302/problems/chr2:16329724-21153113",9180365,52755.6456009285,Inf
"CTCF_TDH_ENCODE/samples/Input/MS010302/problems/chr3:60000-66170270",10819796,2059.7485394394,Inf
"CTCF_TDH_ENCODE/samples/Input/MS012702/problems/chr2:16329724-21153113",9180365,213136.719321009,Inf
"CTCF_TDH_ENCODE/samples/Input/MS012702/problems/chr3:60000-66170270",9571594,3851191.80537165,Inf
"CTCF_TDH_ENCODE/samples/Input/MS026601/problems/chr2:16329724-21153113",9180365,1671.00944634993,Inf
"CTCF_TDH_ENCODE/samples/Input/MS026601/problems/chr3:60000-66170270",10819796,169110.486776965,Inf
"CTCF_TDH_ENCODE/samples/Input/MS026701/problems/chr2:16329724-21153113",9180365,138103.910314244,Inf
"CTCF_TDH_ENCODE/samples/Input/MS026701/problems/chr3:60000-66170270",10819796,2274050.53800848,Inf
"CTCF_TDH_ENCODE/samples/K562/K562_CTCF_Sg__Broad_/problems/chr2:16329724-21153113",89604.09375,20869.6031186879,783508.250052877
"CTCF_TDH_ENCODE/samples/K562/K562_CTCF_Sg__Broad_/problems/chr3:60000-66170270",97359.5390625,37446.6184825883,152019.140901328
"CTCF_TDH_ENCODE/samples/K562/K562_CTCF_Sg__UTA_/problems/chr2:16329724-21153113",100760.734375,35523.1841610069,815816.059245841
"CTCF_TDH_ENCODE/samples/K562/K562_CTCF_Sg__UTA_/problems/chr3:60000-66170270",423565.25,49369.7047910714,241232.856581929
"CTCF_TDH_ENCODE/samples/K562/K562_CTCF_Sg__UW_/problems/chr2:16329724-21153113",89604.09375,18338.5782004445,405985.621561339
"CTCF_TDH_ENCODE/samples/K562/K562_CTCF_Sg__UW_/problems/chr3:60000-66170270",97359.5390625,29774.933703026,130523.559800153
