"","predict","y.lower","y.upper"
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr10:18024675-38818835",88801.203125,9112.60451808652,257973.369607301
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr1:17175658-29878082",202987.875,12660.5555621308,533726.887243982
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Stanford_/problems/chr10:18024675-38818835",229476.828125,22422.9224889011,882910.195002568
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Stanford_/problems/chr1:17175658-29878082",215651.265625,60835.1697164087,1620018.10002324
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UTA_/problems/chr10:18024675-38818835",116039.9453125,11777.3663193711,370853.457389586
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UTA_/problems/chr1:17175658-29878082",186180.140625,62200.4441887498,1817097.96187428
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UW_/problems/chr10:18024675-38818835",111815.6796875,22377.4590772941,641128.209036399
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UW_/problems/chr1:17175658-29878082",107439.015625,35505.6852312343,1283500.12925701
"CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__Broad_/problems/chr10:18024675-38818835",84579.8515625,12019.0492905875,233683.253534889
"CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__Broad_/problems/chr1:17175658-29878082",172888.125,18248.032062417,826387.962094432
"CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__HudsonAlpha_/problems/chr10:18024675-38818835",52073.26171875,11501.640760496,73355.5664807653
"CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__HudsonAlpha_/problems/chr1:17175658-29878082",217183.5,8055.44350753209,363576.286313933
"CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__Broad_/problems/chr10:18024675-38818835",102986.25,27936.5649096433,843827.568516597
"CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__Broad_/problems/chr1:17175658-29878082",163649.734375,14840.9194448168,340733.903500545
"CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__UW_/problems/chr10:18024675-38818835",336327.78125,34522.4463396656,1946490.43096597
"CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__UW_/problems/chr1:17175658-29878082",848971.6875,53720.2083997752,1807129.18781691
"CTCF_TDH_ENCODE/samples/HUVEC/HUVEC_CTCF_Sg__Broad_/problems/chr10:18024675-38818835",119299.9140625,17040.7115305636,575725.981545052
"CTCF_TDH_ENCODE/samples/HUVEC/HUVEC_CTCF_Sg__Broad_/problems/chr1:17175658-29878082",96893.9921875,7751.20190624669,323850.911764991
"CTCF_TDH_ENCODE/samples/HUVEC/HUVEC_CTCF_Sg__UTA_/problems/chr10:18024675-38818835",165236.796875,52975.5121045692,1049745.57159021
"CTCF_TDH_ENCODE/samples/HUVEC/HUVEC_CTCF_Sg__UTA_/problems/chr1:17175658-29878082",120828.7265625,12041.6603598861,268715.264043553
"CTCF_TDH_ENCODE/samples/HUVEC/HUVEC_CTCF_Sg__UW_/problems/chr10:18024675-38818835",268547.71875,28294.4751445973,1281535.24841616
"CTCF_TDH_ENCODE/samples/HUVEC/HUVEC_CTCF_Sg__UW_/problems/chr1:17175658-29878082",293522.125,50010.0557905395,1547872.07371815
"CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__Broad_/problems/chr10:18024675-38818835",85910.640625,8486.92943114575,235992.864882034
"CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__Broad_/problems/chr1:17175658-29878082",612875,32544.0924625727,294146.334827766
"CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__UTA_/problems/chr10:18024675-38818835",82427.1171875,35294.5761156106,494790.821792293
"CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__UTA_/problems/chr1:17175658-29878082",478220.625,104615.494435369,2115395.41407989
"CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__UW_/problems/chr10:18024675-38818835",75211.09375,28618.0595407645,575065.059307138
"CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__UW_/problems/chr1:17175658-29878082",258395.328125,142505.22433232,1929985.06015736
"CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__Broad_/problems/chr10:18024675-38818835",84579.8515625,14408.1403510893,862317.740331766
"CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__Broad_/problems/chr1:17175658-29878082",53780.58203125,16125.8300772829,269267.793969183
"CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__HudsonAlpha_/problems/chr10:18024675-38818835",73671.6015625,22639.4409728423,447553.234769234
"CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__HudsonAlpha_/problems/chr1:17175658-29878082",381272.1875,9184.25943734329,304671.601767932
"CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__UTA_/problems/chr10:18024675-38818835",100670.4453125,65789.497361054,1266487.34972435
"CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__UTA_/problems/chr1:17175658-29878082",112524.484375,11174.1290378837,620223.91186976
"CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__UW_/problems/chr10:18024675-38818835",41748.69140625,32154.7476302553,1076717.05958119
"CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__UW_/problems/chr1:17175658-29878082",112524.484375,24169.3466043626,334067.029850898
"CTCF_TDH_ENCODE/samples/Input/MS009101/problems/chr10:18024675-38818835",2075941.125,298300.572586552,Inf
"CTCF_TDH_ENCODE/samples/Input/MS009101/problems/chr1:17175658-29878082",2049545.75,1475.59915193969,Inf
"CTCF_TDH_ENCODE/samples/Input/MS010302/problems/chr10:18024675-38818835",3207458.5,141131.21366563,Inf
"CTCF_TDH_ENCODE/samples/Input/MS010302/problems/chr1:17175658-29878082",1917823.5,600.586386624817,Inf
"CTCF_TDH_ENCODE/samples/Input/MS012702/problems/chr10:18024675-38818835",3768793,391918.014415852,Inf
"CTCF_TDH_ENCODE/samples/Input/MS012702/problems/chr1:17175658-29878082",4947875,1121.28617617535,Inf
"CTCF_TDH_ENCODE/samples/Input/MS026601/problems/chr10:18024675-38818835",3207458.5,102616.45202656,Inf
"CTCF_TDH_ENCODE/samples/Input/MS026601/problems/chr1:17175658-29878082",1917823.5,10055.6103348339,Inf
"CTCF_TDH_ENCODE/samples/Input/MS026701/problems/chr10:18024675-38818835",4947875,5488.94814264362,Inf
"CTCF_TDH_ENCODE/samples/Input/MS026701/problems/chr1:17175658-29878082",412907.46875,6715.43241991896,Inf
"CTCF_TDH_ENCODE/samples/K562/K562_CTCF_Sg__Broad_/problems/chr10:18024675-38818835",81298.546875,12957.0050580405,339419.729290509
"CTCF_TDH_ENCODE/samples/K562/K562_CTCF_Sg__Broad_/problems/chr1:17175658-29878082",496102.6875,20314.3937196177,846924.193814355
"CTCF_TDH_ENCODE/samples/K562/K562_CTCF_Sg__UTA_/problems/chr10:18024675-38818835",39608.37109375,8387.76316798055,469900.782341434
"CTCF_TDH_ENCODE/samples/K562/K562_CTCF_Sg__UTA_/problems/chr1:17175658-29878082",283856.6875,40624.5372988334,1399956.97224154
"CTCF_TDH_ENCODE/samples/K562/K562_CTCF_Sg__UW_/problems/chr10:18024675-38818835",88307.1640625,20812.5045637072,284358.629375756
"CTCF_TDH_ENCODE/samples/K562/K562_CTCF_Sg__UW_/problems/chr1:17175658-29878082",218303.1875,56002.9512935983,1228836.38361636
