"","predict","y.lower","y.upper"
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:52660117-59739333",2.83349665651133e+30,6132.25282283126,29207.9356769172
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr5:100000-17500000",2.83349665651133e+30,33902.9983721387,352668.168436794
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Stanford_/problems/chr4:52660117-59739333",2.83349665651133e+30,2970.9965723455,174491.605477631
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Stanford_/problems/chr5:100000-17500000",2.83349665651133e+30,30304.7858281733,325286.531934521
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UTA_/problems/chr4:52660117-59739333",2.83349665651133e+30,6425.54144544901,108406.877806471
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UTA_/problems/chr5:100000-17500000",2.83349665651133e+30,34915.8408482962,710147.444695305
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UW_/problems/chr4:52660117-59739333",2.83349665651133e+30,10791.4203450233,25506.6326980003
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UW_/problems/chr5:100000-17500000",2.83349665651133e+30,43413.7847586273,346546.816172503
"CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__Broad_/problems/chr4:52660117-59739333",2.83349665651133e+30,21973.0807571561,229903.292523007
"CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__Broad_/problems/chr5:100000-17500000",2.83349665651133e+30,34202.5336199396,395460.067209374
"CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__HudsonAlpha_/problems/chr4:52660117-59739333",2.83349665651133e+30,20549.2695241571,57849.3898185346
"CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__HudsonAlpha_/problems/chr5:100000-17500000",2.83349665651133e+30,9212.22355282302,131614.719680072
"CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__Broad_/problems/chr4:52660117-59739333",2.83349665651133e+30,26318.0672725368,211988.459189037
"CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__Broad_/problems/chr5:100000-17500000",2.83349665651133e+30,22031.2357466522,392973.027945486
"CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__UW_/problems/chr4:52660117-59739333",2.83349665651133e+30,6103.63506591322,645975.590686539
"CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__UW_/problems/chr5:100000-17500000",2.83349665651133e+30,90814.4402531429,1073941.13955018
"CTCF_TDH_ENCODE/samples/HUVEC/HUVEC_CTCF_Sg__Broad_/problems/chr4:52660117-59739333",2.83349665651133e+30,24191.3973058984,Inf
"CTCF_TDH_ENCODE/samples/HUVEC/HUVEC_CTCF_Sg__Broad_/problems/chr5:100000-17500000",2.83349665651133e+30,23760.7858599728,328841.059629097
"CTCF_TDH_ENCODE/samples/HUVEC/HUVEC_CTCF_Sg__UTA_/problems/chr4:52660117-59739333",2.83349665651133e+30,14055.9467821717,140752.950466508
"CTCF_TDH_ENCODE/samples/HUVEC/HUVEC_CTCF_Sg__UTA_/problems/chr5:100000-17500000",2.83349665651133e+30,17454.187988788,594473.813062592
"CTCF_TDH_ENCODE/samples/HUVEC/HUVEC_CTCF_Sg__UW_/problems/chr4:52660117-59739333",2.83349665651133e+30,8598.62496471405,59500.9502628148
"CTCF_TDH_ENCODE/samples/HUVEC/HUVEC_CTCF_Sg__UW_/problems/chr5:100000-17500000",2.83349665651133e+30,75469.1909573093,981865.072310766
"CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__Broad_/problems/chr4:52660117-59739333",2.83349665651133e+30,7128.94340356439,56498.8126639345
