"","predict","y.lower","y.upper"
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr4:75452279-190000000",413302048,8826.57471637978,104914.453657736
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Stanford_/problems/chr4:75452279-190000000",7036612608,19047.4889839356,415330.567363164
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UTA_/problems/chr4:75452279-190000000",80766224,62296.9234044527,385596.039245678
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UW_/problems/chr4:75452279-190000000",22375244,26515.7334264122,227615.08327084
"CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__Broad_/problems/chr4:75452279-190000000",65398620,16872.9163742727,285550.498544177
"CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__HudsonAlpha_/problems/chr4:75452279-190000000",1160939776,10998.1107716686,40999.2912929811
"CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__Broad_/problems/chr4:75452279-190000000",426885536,29356.8662007507,88690.3793837719
"CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__UW_/problems/chr4:75452279-190000000",927940.25,17254.2276052866,128373.181294622
"CTCF_TDH_ENCODE/samples/HUVEC/HUVEC_CTCF_Sg__Broad_/problems/chr4:75452279-190000000",1155106.875,21050.6860915042,105596.3219892
"CTCF_TDH_ENCODE/samples/HUVEC/HUVEC_CTCF_Sg__UTA_/problems/chr4:75452279-190000000",10285915,21679.2174842007,224338.542423064
"CTCF_TDH_ENCODE/samples/HUVEC/HUVEC_CTCF_Sg__UW_/problems/chr4:75452279-190000000",8065226.5,33460.7962055373,249363.801661517
"CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__Broad_/problems/chr4:75452279-190000000",44059020062883840,8144.698607702,40384.4670072789
"CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__UTA_/problems/chr4:75452279-190000000",629877504,12093.2887385116,38287.8564145967
"CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__UW_/problems/chr4:75452279-190000000",7397322522624,21528.3248512146,49547.4992865902
"CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__Broad_/problems/chr4:75452279-190000000",37234664,16460.8707203061,69247.7934497212
"CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__HudsonAlpha_/problems/chr4:75452279-190000000",3497462784,17818.3969844628,18857.5489215517
"CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__UTA_/problems/chr4:75452279-190000000",76007112,22742.5850640179,193462.831939177
"CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__UW_/problems/chr4:75452279-190000000",727684349952,44969.6047260163,155368.615956836
"CTCF_TDH_ENCODE/samples/Input/MS009101/problems/chr4:75452279-190000000",9.21871714442742e+20,1523106.41286827,Inf
"CTCF_TDH_ENCODE/samples/Input/MS010302/problems/chr4:75452279-190000000",1.73421602668532e+21,406360.266082388,Inf
"CTCF_TDH_ENCODE/samples/Input/MS012702/problems/chr4:75452279-190000000",9.21871714442742e+20,1885836.90166958,Inf
"CTCF_TDH_ENCODE/samples/Input/MS026601/problems/chr4:75452279-190000000",7.1199777935779e+20,64007.0043933894,Inf
"CTCF_TDH_ENCODE/samples/Input/MS026701/problems/chr4:75452279-190000000",7.1199777935779e+20,1211696.8856689,Inf
"CTCF_TDH_ENCODE/samples/K562/K562_CTCF_Sg__Broad_/problems/chr4:75452279-190000000",64725160,10341.4452497684,29105.3827418282
"CTCF_TDH_ENCODE/samples/K562/K562_CTCF_Sg__UTA_/problems/chr4:75452279-190000000",76007112,12885.2840904977,120628.796292382
"CTCF_TDH_ENCODE/samples/K562/K562_CTCF_Sg__UW_/problems/chr4:75452279-190000000",117550704,12478.8850875596,44924.0515690562
