"","predict","y.lower","y.upper"
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr2:16329724-21153113",326824.875,12749.115797932,225444.380988215
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Broad_/problems/chr3:60000-66170270",32129.046875,530274.772571774,Inf
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Stanford_/problems/chr2:16329724-21153113",198290.578125,28770.0024009834,886133.193896355
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__Stanford_/problems/chr3:60000-66170270",728622.375,1416653.70106331,Inf
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UTA_/problems/chr2:16329724-21153113",9371.4931640625,38583.5681799804,685485.989904791
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UTA_/problems/chr3:60000-66170270",135681,1204597.47083442,Inf
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UW_/problems/chr2:16329724-21153113",19044.65625,15857.9358888943,457637.552632542
"CTCF_TDH_ENCODE/samples/GM12878/GM12878_CTCF_Sg__UW_/problems/chr3:60000-66170270",129618.9296875,720040.457222203,Inf
"CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__Broad_/problems/chr2:16329724-21153113",13311.0439453125,9472.89490830001,219794.232314501
"CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__Broad_/problems/chr3:60000-66170270",63627.2265625,143397.182626703,312666.019659871
"CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__HudsonAlpha_/problems/chr2:16329724-21153113",5644.3515625,7226.47355908777,84334.3892741068
"CTCF_TDH_ENCODE/samples/H1hESC/H1-hESC_CTCF_Sg__HudsonAlpha_/problems/chr3:60000-66170270",253843.515625,31895.3850809918,149308.757668221
"CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__Broad_/problems/chr2:16329724-21153113",57861.13671875,12881.2404854129,377888.130597734
"CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__Broad_/problems/chr3:60000-66170270",181911.34375,27562.0713461184,224837.4060098
"CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__UW_/problems/chr2:16329724-21153113",121748.765625,50715.2371535255,1067081.66033177
"CTCF_TDH_ENCODE/samples/HMEC/HMEC_CTCF_Sg__UW_/problems/chr3:60000-66170270",146116.90625,43356.9967253312,1032367.34898055
"CTCF_TDH_ENCODE/samples/HUVEC/HUVEC_CTCF_Sg__Broad_/problems/chr2:16329724-21153113",299298.21875,46995.7452500624,1560861.85839712
"CTCF_TDH_ENCODE/samples/HUVEC/HUVEC_CTCF_Sg__Broad_/problems/chr3:60000-66170270",25423.1015625,30154.964541206,336225.501751716
"CTCF_TDH_ENCODE/samples/HUVEC/HUVEC_CTCF_Sg__UTA_/problems/chr2:16329724-21153113",254323.296875,87955.7943222888,824189.921837272
"CTCF_TDH_ENCODE/samples/HUVEC/HUVEC_CTCF_Sg__UTA_/problems/chr3:60000-66170270",201397.828125,40876.2582254583,420339.106113723
"CTCF_TDH_ENCODE/samples/HUVEC/HUVEC_CTCF_Sg__UW_/problems/chr2:16329724-21153113",186948.046875,71583.5150708775,2996703.38271178
"CTCF_TDH_ENCODE/samples/HUVEC/HUVEC_CTCF_Sg__UW_/problems/chr3:60000-66170270",374646.5625,29040.1484255985,382881.503518266
"CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__Broad_/problems/chr2:16329724-21153113",266114.53125,18328.7804020825,24911.5933379932
"CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__Broad_/problems/chr3:60000-66170270",77389.6953125,24539.6363624735,72922.8104790029
"CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__UTA_/problems/chr2:16329724-21153113",99232.8359375,52379.3898780814,174663.151599111
"CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__UTA_/problems/chr3:60000-66170270",156669.390625,19621.1303580384,78650.7079722291
"CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__UW_/problems/chr2:16329724-21153113",163381.203125,16309.3552031744,56311.5311883355
"CTCF_TDH_ENCODE/samples/HeLaS3/HeLa-S3_CTCF_Sg__UW_/problems/chr3:60000-66170270",195172.0625,38212.863165718,81017.8500205006
"CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__Broad_/problems/chr2:16329724-21153113",401993.03125,39008.5409557338,280802.175890061
"CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__Broad_/problems/chr3:60000-66170270",47646.95703125,26261.5184533804,195971.380559993
"CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__HudsonAlpha_/problems/chr2:16329724-21153113",35159.07421875,32840.9936363124,152315.363445931
"CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__HudsonAlpha_/problems/chr3:60000-66170270",537683,42567.9239618624,122848.393384431
"CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__UTA_/problems/chr2:16329724-21153113",587668.5625,50341.6547689774,554393.90891948
"CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__UTA_/problems/chr3:60000-66170270",446471.34375,28272.6133801482,711626.924056287
"CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__UW_/problems/chr2:16329724-21153113",50274.75,26688.8701721965,109501.416037019
"CTCF_TDH_ENCODE/samples/HepG2/HepG2_CTCF_Sg__UW_/problems/chr3:60000-66170270",1092084.5,35853.9044200041,247582.574576563
"CTCF_TDH_ENCODE/samples/Input/MS009101/problems/chr2:16329724-21153113",17221407960203264,249963.146005605,Inf
"CTCF_TDH_ENCODE/samples/Input/MS009101/problems/chr3:60000-66170270",34592085361295360,3134920.80447621,Inf
"CTCF_TDH_ENCODE/samples/Input/MS010302/problems/chr2:16329724-21153113",231529197162463232,52755.6455364875,Inf
"CTCF_TDH_ENCODE/samples/Input/MS010302/problems/chr3:60000-66170270",670263800120737792,2059.74853923468,Inf
"CTCF_TDH_ENCODE/samples/Input/MS012702/problems/chr2:16329724-21153113",39292881969610752,213136.718569788,Inf
"CTCF_TDH_ENCODE/samples/Input/MS012702/problems/chr3:60000-66170270",2673398201507119104,3851191.81231536,Inf
"CTCF_TDH_ENCODE/samples/Input/MS026601/problems/chr2:16329724-21153113",231529197162463232,1671.0094468658,Inf
"CTCF_TDH_ENCODE/samples/Input/MS026601/problems/chr3:60000-66170270",670263800120737792,169110.487080839,Inf
"CTCF_TDH_ENCODE/samples/Input/MS026701/problems/chr2:16329724-21153113",481359868985344,138103.909749565,Inf
"CTCF_TDH_ENCODE/samples/Input/MS026701/problems/chr3:60000-66170270",577238638526464,2274050.5440943,Inf
"CTCF_TDH_ENCODE/samples/K562/K562_CTCF_Sg__Broad_/problems/chr2:16329724-21153113",58567.19921875,20869.6031174969,783508.249688701
"CTCF_TDH_ENCODE/samples/K562/K562_CTCF_Sg__Broad_/problems/chr3:60000-66170270",71118.171875,37446.6184571732,152019.141071179
"CTCF_TDH_ENCODE/samples/K562/K562_CTCF_Sg__UTA_/problems/chr2:16329724-21153113",214009.78125,35523.1842583121,815816.058474896
"CTCF_TDH_ENCODE/samples/K562/K562_CTCF_Sg__UTA_/problems/chr3:60000-66170270",869681.5,49369.704706427,241232.857576773
"CTCF_TDH_ENCODE/samples/K562/K562_CTCF_Sg__UW_/problems/chr2:16329724-21153113",64070.0234375,18338.5781950716,405985.620309605
"CTCF_TDH_ENCODE/samples/K562/K562_CTCF_Sg__UW_/problems/chr3:60000-66170270",1117573.125,29774.9337738189,130523.559236617
