"","predict","y.lower","y.upper"
"ATAC_JV_adipose/samples/AC1/MSC77/problems/chr14:19050000-107289540",3959.15087890625,3620.3111691475,49394.6505897056
"ATAC_JV_adipose/samples/AC1/MSC80/problems/chr14:19050000-107289540",3959.15087890625,1742.98897647858,5776.62073040009
"ATAC_JV_adipose/samples/AC1/MSC83/problems/chr14:19050000-107289540",3959.15087890625,2274.42731249333,42576.4614652413
"ATAC_JV_adipose/samples/AC1/MSC91/problems/chr14:19050000-107289540",3959.15087890625,2608.30915248395,143954.050674444
"ATAC_JV_adipose/samples/AC2/MSC70/problems/chr10:51448845-125869472",3959.15087890625,4446.75459480284,68200.9523963901
"ATAC_JV_adipose/samples/AC2/MSC70/problems/chr12:66500000-109373470",3843.9482421875,1707.68088537455,34911.0239542437
"ATAC_JV_adipose/samples/AC2/MSC70/problems/chr14:19050000-107289540",3959.15087890625,1964.66456162929,21650.0807595252
"ATAC_JV_adipose/samples/AC2/MSC70/problems/chr2:162200000-234003741",3959.15087890625,2926.74081492423,22007.7560333014
"ATAC_JV_adipose/samples/AC2/MSC70/problems/chr8:48135599-86500000",3843.9482421875,4369.94336387517,67201.2963832584
"ATAC_JV_adipose/samples/AC2/MSC70/problems/chr8:87000000-142766515",3959.15087890625,2159.39192268254,26006.6050477026
"ATAC_JV_adipose/samples/AC2/MSC72/problems/chr10:51448845-125869472",3959.15087890625,5699.4715767503,69037.8719188592
"ATAC_JV_adipose/samples/AC2/MSC72/problems/chr12:66500000-109373470",3843.9482421875,2495.09777479371,30781.0988642581
"ATAC_JV_adipose/samples/AC2/MSC72/problems/chr14:19050000-107289540",3959.15087890625,2023.64851808548,46859.0998926186
"ATAC_JV_adipose/samples/AC2/MSC72/problems/chr2:162200000-234003741",3959.15087890625,2321.28980606795,21773.1649616361
"ATAC_JV_adipose/samples/AC2/MSC72/problems/chr8:48135599-86500000",3843.9482421875,2453.24906358123,72839.5119508183
"ATAC_JV_adipose/samples/AC2/MSC72/problems/chr8:87000000-142766515",3959.15087890625,5926.39921599627,48991.6189594845
"ATAC_JV_adipose/samples/AC2/MSC73/problems/chr10:51448845-125869472",3919.03076171875,6353.39963436124,61038.7926802611
"ATAC_JV_adipose/samples/AC2/MSC73/problems/chr12:66500000-109373470",3843.9482421875,2976.02290604511,27674.2318315504
"ATAC_JV_adipose/samples/AC2/MSC73/problems/chr14:19050000-107289540",3959.15087890625,4572.66288542747,23005.0954025984
"ATAC_JV_adipose/samples/AC2/MSC73/problems/chr2:162200000-234003741",3959.15087890625,2238.33135867119,12212.1028676033
"ATAC_JV_adipose/samples/AC2/MSC73/problems/chr8:48135599-86500000",3843.9482421875,3316.25311619043,6100.97204411028
"ATAC_JV_adipose/samples/AC2/MSC73/problems/chr8:87000000-142766515",3959.15087890625,1854.55898565055,2201.03338217734
"ATAC_JV_adipose/samples/AC2/MSC74/problems/chr10:51448845-125869472",3853.28540039062,3979.54021859169,16858.5233000516
"ATAC_JV_adipose/samples/AC2/MSC74/problems/chr12:66500000-109373470",3741.16333007812,2577.81043112278,13502.7297641635
"ATAC_JV_adipose/samples/AC2/MSC74/problems/chr14:19050000-107289540",3853.28540039062,4410798.98377314,Inf
"ATAC_JV_adipose/samples/AC2/MSC74/problems/chr2:162200000-234003741",3853.28540039062,3106.09587007761,3720.75985658168
"ATAC_JV_adipose/samples/AC2/MSC74/problems/chr8:48135599-86500000",3741.16333007812,971387.237517672,Inf
"ATAC_JV_adipose/samples/AC2/MSC74/problems/chr8:87000000-142766515",3853.28540039062,4277.7165440917,10372.2815173864
"ATAC_JV_adipose/samples/AC2/MSC77/problems/chr10:51448845-125869472",3959.15087890625,8426.70674645898,81559.3655171411
"ATAC_JV_adipose/samples/AC2/MSC77/problems/chr12:66500000-109373470",3843.9482421875,2005.15857875348,80268.5454120359
"ATAC_JV_adipose/samples/AC2/MSC77/problems/chr14:19050000-107289540",3959.15087890625,4976.30680882932,34606.2369563574
"ATAC_JV_adipose/samples/AC2/MSC77/problems/chr2:162200000-234003741",3959.15087890625,2455.58980989457,12690.4836137295
"ATAC_JV_adipose/samples/AC2/MSC77/problems/chr8:48135599-86500000",3843.9482421875,2221.34720474481,19068.8518571853
"ATAC_JV_adipose/samples/AC2/MSC77/problems/chr8:87000000-142766515",3959.15087890625,4942.85028260947,12659.1643872857
"ATAC_JV_adipose/samples/AC2/MSC80/problems/chr10:51448845-125869472",3959.15087890625,22634.3132272966,138309.743453092
"ATAC_JV_adipose/samples/AC2/MSC80/problems/chr12:66500000-109373470",3843.9482421875,4514.13817360999,123673.305786851
"ATAC_JV_adipose/samples/AC2/MSC80/problems/chr14:19050000-107289540",3959.15087890625,2935.20822024345,149873.257506245
"ATAC_JV_adipose/samples/AC2/MSC80/problems/chr2:162200000-234003741",3959.15087890625,2281.30828255415,19733.5946577191
"ATAC_JV_adipose/samples/AC2/MSC80/problems/chr8:48135599-86500000",3843.9482421875,4350.0477038026,63071.4879398518
"ATAC_JV_adipose/samples/AC2/MSC80/problems/chr8:87000000-142766515",3959.15087890625,7484.75158822534,128173.548983271
"ATAC_JV_adipose/samples/AC2/MSC83/problems/chr10:51448845-125869472",3959.15087890625,17157.1585905553,112441.76267767
"ATAC_JV_adipose/samples/AC2/MSC83/problems/chr12:66500000-109373470",3843.9482421875,1957.65479709705,53708.1543893516
"ATAC_JV_adipose/samples/AC2/MSC83/problems/chr14:19050000-107289540",3959.15087890625,5742.1420609951,57332.6575909866
"ATAC_JV_adipose/samples/AC2/MSC83/problems/chr2:162200000-234003741",3959.15087890625,3793.54965311289,5660.42477333546
"ATAC_JV_adipose/samples/AC2/MSC83/problems/chr8:48135599-86500000",3843.9482421875,2080.43530842663,2392.38997602462
"ATAC_JV_adipose/samples/AC2/MSC83/problems/chr8:87000000-142766515",3959.15087890625,1507.36602085828,1794.08793109656
"ATAC_JV_adipose/samples/AC2/MSC91/problems/chr10:51448845-125869472",3959.15087890625,27269.997693658,139831.308357957
"ATAC_JV_adipose/samples/AC2/MSC91/problems/chr12:66500000-109373470",3843.9482421875,4201.71224212646,94120.3663013243
"ATAC_JV_adipose/samples/AC2/MSC91/problems/chr14:19050000-107289540",3959.15087890625,2250.48692512513,184219.680904151
"ATAC_JV_adipose/samples/AC2/MSC91/problems/chr2:162200000-234003741",3959.15087890625,3295.74163091181,8542.82107245919
"ATAC_JV_adipose/samples/AC2/MSC91/problems/chr8:48135599-86500000",3843.9482421875,8623.32498508696,104525.097596526
"ATAC_JV_adipose/samples/AC2/MSC91/problems/chr8:87000000-142766515",3959.15087890625,2512.58576828242,2776.33388084173
"ATAC_JV_adipose/samples/ACi/MSC77/problems/chr14:19050000-107289540",3959.15087890625,8826.4804726839,58088.2680300483
"ATAC_JV_adipose/samples/ACi/MSC80/problems/chr14:19050000-107289540",3959.15087890625,6406.01549708844,35104.3809821617
"ATAC_JV_adipose/samples/ACi/MSC83/problems/chr14:19050000-107289540",3959.15087890625,3517.23250913621,5250.16320192816
"ATAC_JV_adipose/samples/ACi/MSC91/problems/chr14:19050000-107289540",3319.01025390625,1987.7524087901,2249.71074157954
"ATAC_JV_adipose/samples/AD1/MSC77/problems/chr14:19050000-107289540",3959.15087890625,2856.81666624546,709047.427754773
"ATAC_JV_adipose/samples/AD1/MSC80/problems/chr14:19050000-107289540",3377.39770507812,1110.81124457717,100105.089915202
"ATAC_JV_adipose/samples/AD1/MSC83/problems/chr14:19050000-107289540",3758.14184570312,997.137202858926,121865.068070054
"ATAC_JV_adipose/samples/AD1/MSC91/problems/chr14:19050000-107289540",3959.15087890625,3307.29341250657,372165.284417693
"ATAC_JV_adipose/samples/AD2/MSC70/problems/chr10:51448845-125869472",3301.17456054688,4200.92616412043,103716.059287999
"ATAC_JV_adipose/samples/AD2/MSC70/problems/chr12:66500000-109373470",3222.43408203125,2477.25794368237,63326.8164590532
"ATAC_JV_adipose/samples/AD2/MSC70/problems/chr14:19050000-107289540",3377.39770507812,976.45832227916,160758.665817345
"ATAC_JV_adipose/samples/AD2/MSC70/problems/chr2:162200000-234003741",3319.01025390625,1581.934332937,28267.3436881392
"ATAC_JV_adipose/samples/AD2/MSC70/problems/chr8:48135599-86500000",3135.61010742188,883.388324178754,2190.10359395481
"ATAC_JV_adipose/samples/AD2/MSC70/problems/chr8:87000000-142766515",3349.96411132812,3220.28701102734,31322.2350404031
"ATAC_JV_adipose/samples/AD2/MSC72/problems/chr10:51448845-125869472",3330.22778320312,5406.63232633475,89980.4698994022
"ATAC_JV_adipose/samples/AD2/MSC72/problems/chr12:66500000-109373470",3188.58715820312,1395.96191069483,5034.45419798048
"ATAC_JV_adipose/samples/AD2/MSC72/problems/chr14:19050000-107289540",3375.63940429688,7035.52040690182,53806.0388546725
"ATAC_JV_adipose/samples/AD2/MSC72/problems/chr2:162200000-234003741",3319.01025390625,1633.31505678594,22595.4361888323
"ATAC_JV_adipose/samples/AD2/MSC72/problems/chr8:48135599-86500000",3017.99560546875,1581.22559495829,4605.6325607449
"ATAC_JV_adipose/samples/AD2/MSC72/problems/chr8:87000000-142766515",3299.4560546875,2376.78822140395,128126.645464833
"ATAC_JV_adipose/samples/AD2/MSC73/problems/chr10:51448845-125869472",3959.15087890625,10156.4515374899,287141.611194615
"ATAC_JV_adipose/samples/AD2/MSC73/problems/chr12:66500000-109373470",3843.9482421875,7404.30823737382,19313.3478674889
"ATAC_JV_adipose/samples/AD2/MSC73/problems/chr14:19050000-107289540",3959.15087890625,3172.52797532081,487518.812985294
"ATAC_JV_adipose/samples/AD2/MSC73/problems/chr2:162200000-234003741",3959.15087890625,4010.84046494962,63790.9306918982
"ATAC_JV_adipose/samples/AD2/MSC73/problems/chr8:48135599-86500000",3843.9482421875,2103.92342564464,20141.7077881695
"ATAC_JV_adipose/samples/AD2/MSC73/problems/chr8:87000000-142766515",3959.15087890625,2562.6430081129,2803.01758396625
"ATAC_JV_adipose/samples/AD2/MSC74/problems/chr10:51448845-125869472",3938.1533203125,5552.28323307636,123875.267538281
"ATAC_JV_adipose/samples/AD2/MSC74/problems/chr12:66500000-109373470",3513.31811523438,2750.5008737892,28077.677911096
"ATAC_JV_adipose/samples/AD2/MSC74/problems/chr14:19050000-107289540",3775.41357421875,4109.52880561353,95147.3525833171
"ATAC_JV_adipose/samples/AD2/MSC74/problems/chr2:162200000-234003741",3758.14184570312,2174.03378057479,36088.6099303068
"ATAC_JV_adipose/samples/AD2/MSC74/problems/chr8:48135599-86500000",3279.12280273438,1996.21106287838,5375.27862567452
"ATAC_JV_adipose/samples/AD2/MSC74/problems/chr8:87000000-142766515",3758.14184570312,1560.78445447484,23192.0771458605
"ATAC_JV_adipose/samples/AD2/MSC80/problems/chr10:51448845-125869472",3959.15087890625,14132.6811355353,245592.086968072
"ATAC_JV_adipose/samples/AD2/MSC80/problems/chr12:66500000-109373470",3843.9482421875,5612.29372069243,140933.839803036
"ATAC_JV_adipose/samples/AD2/MSC80/problems/chr14:19050000-107289540",3959.15087890625,4475.01414728165,190282.32743347
"ATAC_JV_adipose/samples/AD2/MSC80/problems/chr2:162200000-234003741",3959.15087890625,4513.59645229576,68610.865609348
"ATAC_JV_adipose/samples/AD2/MSC80/problems/chr8:48135599-86500000",3665.55712890625,1497.32330787182,23359.1209306272
"ATAC_JV_adipose/samples/AD2/MSC80/problems/chr8:87000000-142766515",3959.15087890625,2907.35719311237,101895.967962263
"ATAC_JV_adipose/samples/AD2/MSC83/problems/chr10:51448845-125869472",3959.15087890625,15879.0705589055,292291.890062919
"ATAC_JV_adipose/samples/AD2/MSC83/problems/chr12:66500000-109373470",3843.9482421875,4066.30794715883,4244.24940848349
"ATAC_JV_adipose/samples/AD2/MSC83/problems/chr14:19050000-107289540",3959.15087890625,2069.30724620819,134503.833609823
"ATAC_JV_adipose/samples/AD2/MSC83/problems/chr2:162200000-234003741",3959.15087890625,3618.63109195232,7130.22382700443
"ATAC_JV_adipose/samples/AD2/MSC83/problems/chr8:48135599-86500000",3843.9482421875,2235.45093646646,120602.718805253
"ATAC_JV_adipose/samples/AD2/MSC83/problems/chr8:87000000-142766515",3959.15087890625,2317.5817412138,2748.43209397792
"ATAC_JV_adipose/samples/AD2/MSC91/problems/chr10:51448845-125869472",3938.1533203125,9842.27509415152,142195.778830942
"ATAC_JV_adipose/samples/AD2/MSC91/problems/chr12:66500000-109373470",3279.12280273438,5134.20908109843,99095.6982428894
"ATAC_JV_adipose/samples/AD2/MSC91/problems/chr14:19050000-107289540",3938.1533203125,3948.20361125469,142759.184710333
"ATAC_JV_adipose/samples/AD2/MSC91/problems/chr2:162200000-234003741",3758.14184570312,7553.98063290118,23621.8768493841
"ATAC_JV_adipose/samples/AD2/MSC91/problems/chr8:48135599-86500000",3307.98168945312,1903.39840839804,37483.9286190351
"ATAC_JV_adipose/samples/AD2/MSC91/problems/chr8:87000000-142766515",3758.14184570312,2565.41422024368,22868.793607324
"ATAC_JV_adipose/samples/Ai/MSC77/problems/chr14:19050000-107289540",3959.15087890625,4171.35411548614,294639.192326441
"ATAC_JV_adipose/samples/Ai/MSC80/problems/chr14:19050000-107289540",3758.14184570312,7063.98557829857,194708.729496304
"ATAC_JV_adipose/samples/Ai/MSC83/problems/chr14:19050000-107289540",3377.39770507812,1444.76433397829,97530.9022695097
"ATAC_JV_adipose/samples/Ai/MSC91/problems/chr14:19050000-107289540",3758.14184570312,6873.02593457699,359660.644216956
"ATAC_JV_adipose/samples/ND2/MSC77/problems/chr10:51448845-125869472",3377.39770507812,75806.0554457308,690056.750217019
