"","predict","y.lower","y.upper"
"ATAC_JV_adipose/samples/AC1/MSC77/problems/chr12:145739-7189876",17592.87890625,23835.1587429055,222287.271916111
"ATAC_JV_adipose/samples/AC1/MSC77/problems/chr16:46510000-88389383",2135.84155273438,965.473250269893,Inf
"ATAC_JV_adipose/samples/AC1/MSC77/problems/chrX:37148256-49242997",2702.15893554688,16874.5492982492,65657.9856898472
"ATAC_JV_adipose/samples/AC1/MSC80/problems/chr12:145739-7189876",6938.44775390625,17320.8576950133,179181.408812397
"ATAC_JV_adipose/samples/AC1/MSC80/problems/chr16:46510000-88389383",12852.384765625,1269.18839273851,11020.885500729
"ATAC_JV_adipose/samples/AC1/MSC80/problems/chrX:37148256-49242997",3321.65112304688,9188.98266912436,56064.3500941448
"ATAC_JV_adipose/samples/AC1/MSC83/problems/chr12:145739-7189876",38234.90625,66532.5135423424,114676.66484445
"ATAC_JV_adipose/samples/AC1/MSC83/problems/chr16:46510000-88389383",21536.751953125,1696.74534893035,27771.9946875567
"ATAC_JV_adipose/samples/AC1/MSC83/problems/chrX:37148256-49242997",1092.79797363281,8190.19506180286,106487.395144154
"ATAC_JV_adipose/samples/AC1/MSC91/problems/chr12:145739-7189876",11070.9560546875,22869.6309747699,323826.577090217
"ATAC_JV_adipose/samples/AC1/MSC91/problems/chr16:46510000-88389383",19580.62109375,4960.33713603019,30276.3450334668
"ATAC_JV_adipose/samples/AC1/MSC91/problems/chrX:37148256-49242997",3602.11938476562,14900.0087238549,80413.2334922558
"ATAC_JV_adipose/samples/AC2/MSC70/problems/chr12:145739-7189876",15570762,20618.140016526,140121.476791548
"ATAC_JV_adipose/samples/AC2/MSC70/problems/chr16:46510000-88389383",5683.60986328125,3445.75108528139,Inf
"ATAC_JV_adipose/samples/AC2/MSC70/problems/chr6:60000-58087659",5864.81005859375,10996.5253848433,28374.9328250874
"ATAC_JV_adipose/samples/AC2/MSC70/problems/chrX:37148256-49242997",795.215515136719,4943.56055012347,40679.7590965929
"ATAC_JV_adipose/samples/AC2/MSC72/problems/chr12:145739-7189876",62073.69140625,16084.4017213582,131099.568560103
"ATAC_JV_adipose/samples/AC2/MSC72/problems/chr16:46510000-88389383",7684.513671875,4376.28737556935,13717.3231616616
"ATAC_JV_adipose/samples/AC2/MSC72/problems/chr6:60000-58087659",7552.77490234375,8253.39427024125,21007.1426489949
"ATAC_JV_adipose/samples/AC2/MSC72/problems/chrX:37148256-49242997",13971.8486328125,3589.8235143572,49175.619742855
"ATAC_JV_adipose/samples/AC2/MSC73/problems/chr12:145739-7189876",253841.578125,24865.4501720961,122467.527236117
"ATAC_JV_adipose/samples/AC2/MSC73/problems/chr16:46510000-88389383",10692.419921875,246.982036590577,852.856922090056
"ATAC_JV_adipose/samples/AC2/MSC73/problems/chr6:60000-58087659",3498.2060546875,5254.76989316942,21163.851490736
"ATAC_JV_adipose/samples/AC2/MSC73/problems/chrX:37148256-49242997",7456.7568359375,4730.88637001314,52937.0813865683
"ATAC_JV_adipose/samples/AC2/MSC74/problems/chr12:145739-7189876",345274.90625,22585.9435629706,57249.9197941409
"ATAC_JV_adipose/samples/AC2/MSC74/problems/chr16:46510000-88389383",16572302,808282.017999767,Inf
"ATAC_JV_adipose/samples/AC2/MSC74/problems/chr6:60000-58087659",1141586.375,24934.1613097202,54259.6937756542
"ATAC_JV_adipose/samples/AC2/MSC74/problems/chrX:37148256-49242997",220830896,8801.95464485882,21259.982181102
"ATAC_JV_adipose/samples/AC2/MSC77/problems/chr12:145739-7189876",125976.5078125,16083.2599768341,129277.668245008
"ATAC_JV_adipose/samples/AC2/MSC77/problems/chr16:46510000-88389383",6715.181640625,5059.44926691056,8905.97958207128
"ATAC_JV_adipose/samples/AC2/MSC77/problems/chr6:60000-58087659",2915.93212890625,6293.33741158249,9951.03263223175
"ATAC_JV_adipose/samples/AC2/MSC77/problems/chrX:37148256-49242997",5477.67822265625,1926.35836432874,43462.8054865899
"ATAC_JV_adipose/samples/AC2/MSC80/problems/chr12:145739-7189876",31802.009765625,34106.1450670227,283765.049906422
"ATAC_JV_adipose/samples/AC2/MSC80/problems/chr16:46510000-88389383",10640.8857421875,1174.33575826883,17520.992725134
"ATAC_JV_adipose/samples/AC2/MSC80/problems/chr6:60000-58087659",11129.9423828125,33364.0031213758,66728.9616541885
"ATAC_JV_adipose/samples/AC2/MSC80/problems/chrX:37148256-49242997",1247.73132324219,11819.4257588536,50411.3350640466
"ATAC_JV_adipose/samples/AC2/MSC83/problems/chr12:145739-7189876",59614.671875,27891.1140880936,205711.877884614
"ATAC_JV_adipose/samples/AC2/MSC83/problems/chr16:46510000-88389383",10829.607421875,1310.28146165609,Inf
"ATAC_JV_adipose/samples/AC2/MSC83/problems/chr6:60000-58087659",6667.3095703125,13165.2821546196,25940.0250304925
"ATAC_JV_adipose/samples/AC2/MSC83/problems/chrX:37148256-49242997",4364.8623046875,7510.77216409892,50075.5374825004
"ATAC_JV_adipose/samples/AC2/MSC91/problems/chr12:145739-7189876",61385.2734375,27015.2112569518,292832.602410919
"ATAC_JV_adipose/samples/AC2/MSC91/problems/chr16:46510000-88389383",10663.7841796875,6294.63963627815,14726.3639173507
"ATAC_JV_adipose/samples/AC2/MSC91/problems/chr6:60000-58087659",6243.474609375,47869.4762349141,127606.494378031
"ATAC_JV_adipose/samples/AC2/MSC91/problems/chrX:37148256-49242997",1676.44909667969,12530.7793069631,50962.6109616583
"ATAC_JV_adipose/samples/ACi/MSC77/problems/chr12:145739-7189876",19910.30078125,13909.0179139822,255133.79796242
"ATAC_JV_adipose/samples/ACi/MSC77/problems/chr16:46510000-88389383",30503.18359375,1940.08798408508,46896.7571861162
"ATAC_JV_adipose/samples/ACi/MSC77/problems/chrX:37148256-49242997",11721.26171875,4475.13428833335,107833.104826646
"ATAC_JV_adipose/samples/ACi/MSC80/problems/chr12:145739-7189876",6569.7919921875,26184.6745550181,298960.228404461
"ATAC_JV_adipose/samples/ACi/MSC80/problems/chr16:46510000-88389383",33207.15234375,1692.47288924455,22756.0650300976
"ATAC_JV_adipose/samples/ACi/MSC80/problems/chrX:37148256-49242997",3022.9443359375,4395.26948221771,64972.0691755052
"ATAC_JV_adipose/samples/ACi/MSC83/problems/chr12:145739-7189876",75165.3515625,48327.6563166657,400311.761453746
"ATAC_JV_adipose/samples/ACi/MSC83/problems/chr16:46510000-88389383",28021.046875,3048.73577368259,56864.7518781406
"ATAC_JV_adipose/samples/ACi/MSC83/problems/chrX:37148256-49242997",3222.76611328125,7738.88690844175,114959.398101284
"ATAC_JV_adipose/samples/ACi/MSC91/problems/chr12:145739-7189876",822.190185546875,1507.45211764177,2080.99632393476
"ATAC_JV_adipose/samples/ACi/MSC91/problems/chr16:46510000-88389383",15881.3564453125,1729.23788318411,7709.43162788077
"ATAC_JV_adipose/samples/ACi/MSC91/problems/chrX:37148256-49242997",3343.05151367188,5263.75297653863,30431.2837157832
"ATAC_JV_adipose/samples/AD1/MSC77/problems/chr12:145739-7189876",124474.40625,140218.824889846,456890.985083737
"ATAC_JV_adipose/samples/AD1/MSC77/problems/chr16:46510000-88389383",15494.1259765625,4112.45865511893,62991.5673630805
"ATAC_JV_adipose/samples/AD1/MSC77/problems/chrX:37148256-49242997",2116.42895507812,3911.30585031212,4233.31642071902
"ATAC_JV_adipose/samples/AD1/MSC80/problems/chr12:145739-7189876",6943.2666015625,24858.4514505492,204539.831143688
"ATAC_JV_adipose/samples/AD1/MSC80/problems/chr16:46510000-88389383",6437.83154296875,1880.22972944378,38055.107763126
"ATAC_JV_adipose/samples/AD1/MSC80/problems/chrX:37148256-49242997",3311.66845703125,9783.25297977959,48406.7180102255
"ATAC_JV_adipose/samples/AD1/MSC83/problems/chr12:145739-7189876",24154.59375,63973.0269287673,289540.413107792
"ATAC_JV_adipose/samples/AD1/MSC83/problems/chr16:46510000-88389383",7883.53955078125,3665.95665660501,81279.2057254301
"ATAC_JV_adipose/samples/AD1/MSC83/problems/chrX:37148256-49242997",2290.8203125,3792.2425668165,74018.3088530505
"ATAC_JV_adipose/samples/AD1/MSC91/problems/chr12:145739-7189876",16421.46484375,99382.1765132816,330103.86237518
"ATAC_JV_adipose/samples/AD1/MSC91/problems/chr16:46510000-88389383",28354.650390625,13663.4616075158,61753.9522364737
"ATAC_JV_adipose/samples/AD1/MSC91/problems/chrX:37148256-49242997",10861.9814453125,5270.65611109135,81149.9681250948
"ATAC_JV_adipose/samples/AD2/MSC70/problems/chr12:145739-7189876",1235.66467285156,7551.99596124513,13207.7891645059
"ATAC_JV_adipose/samples/AD2/MSC70/problems/chr16:46510000-88389383",16124.19140625,2880.58081658183,24719.3173394361
"ATAC_JV_adipose/samples/AD2/MSC70/problems/chr6:60000-58087659",11419.619140625,7807.50939266383,8866.59189221263
"ATAC_JV_adipose/samples/AD2/MSC70/problems/chrX:37148256-49242997",9830.6298828125,25436.6302283201,32087.8597417785
"ATAC_JV_adipose/samples/AD2/MSC72/problems/chr12:145739-7189876",2225.0322265625,3012.29027492552,30662.7989672426
"ATAC_JV_adipose/samples/AD2/MSC72/problems/chr16:46510000-88389383",1393.35534667969,1302.05348177254,39809.432293624
"ATAC_JV_adipose/samples/AD2/MSC72/problems/chr6:60000-58087659",12129.1865234375,5800.79014295342,19556.5198195578
"ATAC_JV_adipose/samples/AD2/MSC72/problems/chrX:37148256-49242997",1253.08850097656,6297.73990865797,62179.512472704
"ATAC_JV_adipose/samples/AD2/MSC73/problems/chr12:145739-7189876",52855.17578125,14664.3912666216,241551.296612079
"ATAC_JV_adipose/samples/AD2/MSC73/problems/chr16:46510000-88389383",6515.40869140625,4947.08464431766,56645.6706838016
"ATAC_JV_adipose/samples/AD2/MSC73/problems/chr6:60000-58087659",11614.6611328125,14191.0149319768,31841.6893222915
"ATAC_JV_adipose/samples/AD2/MSC73/problems/chrX:37148256-49242997",1629.03466796875,756571.464614062,Inf
"ATAC_JV_adipose/samples/AD2/MSC74/problems/chr12:145739-7189876",9817.3818359375,8326.88416182999,115454.665264237
"ATAC_JV_adipose/samples/AD2/MSC74/problems/chr16:46510000-88389383",5635.5947265625,1803.51062670351,28267.6646770523
