"","predict","y.lower","y.upper"
"H3K36me3_TDH_immune/samples/bcell/McGill0322/problems/chr10:18024675-38818835",10.4910778823233,10.884725674147,13.3866852091863
"H3K36me3_TDH_immune/samples/monocyte/McGill0001/problems/chr10:18024675-38818835",10.951549765236,11.8804100934503,13.1476747690402
"H3K36me3_TDH_immune/samples/monocyte/McGill0002/problems/chr10:18024675-38818835",10.4020901971928,11.8693223018449,12.9951440935086
"H3K36me3_TDH_immune/samples/monocyte/McGill0079/problems/chr10:18024675-38818835",11.1186893579323,12.4462308747387,14.1648518038057
"H3K36me3_TDH_immune/samples/monocyte/McGill0101/problems/chr10:18024675-38818835",9.89623860922384,12.1281866865868,13.745319296002
"H3K36me3_TDH_immune/samples/monocyte/McGill0104/problems/chr10:18024675-38818835",10.8492074928722,11.5111325102608,13.7159765263952
"H3K36me3_TDH_immune/samples/tcell/McGill0004/problems/chr10:18024675-38818835",10.9043562408907,11.7800759696449,13.7903055581679
"H3K36me3_TDH_immune/samples/tcell/McGill0005/problems/chr10:18024675-38818835",10.6234213162197,11.4865075442756,13.4376845950578
"H3K36me3_TDH_immune/samples/tcell/McGill0007/problems/chr10:18024675-38818835",10.2238141007232,11.1697442240652,12.9298760102762
"H3K36me3_TDH_immune/samples/tcell/McGill0008/problems/chr10:18024675-38818835",10.1647533465022,11.2179232813671,13.1655849717276
"H3K36me3_TDH_immune/samples/tcell/McGill0009/problems/chr10:18024675-38818835",11.2124189393809,11.8869048743807,13.6018898338698
"H3K36me3_TDH_immune/samples/tcell/McGill0011/problems/chr10:18024675-38818835",10.9928234385518,11.6074670662238,13.7946185549187
"H3K36me3_TDH_immune/samples/tcell/McGill0024/problems/chr10:18024675-38818835",11.5574637641342,11.9103119236202,13.8219572429331
"H3K36me3_TDH_immune/samples/tcell/McGill0025/problems/chr10:18024675-38818835",9.56315448363731,10.7800419873254,12.8241998429917
"H3K36me3_TDH_immune/samples/tcell/McGill0026/problems/chr10:18024675-38818835",10.211090597822,11.1362417417573,13.356649594435
"H3K36me3_TDH_immune/samples/tcell/McGill0027/problems/chr10:18024675-38818835",10.6337661651852,11.3166058645194,13.3137226389981
"H3K36me3_TDH_immune/samples/tcell/McGill0028/problems/chr10:18024675-38818835",10.2505538245073,10.8372195659145,12.4787442068154
"H3K36me3_TDH_immune/samples/tcell/McGill0029/problems/chr10:18024675-38818835",11.4937400300478,11.924437123293,13.790752205279
"H3K36me3_TDH_immune/samples/tcell/McGill0102/problems/chr10:18024675-38818835",11.2055396995276,10.8215387964405,13.4850575053788
"H3K36me3_TDH_immune/samples/tcell/McGill0106/problems/chr10:18024675-38818835",10.9303468170739,10.2692128459015,13.8546094477869
"H3K36me3_TDH_immune/samples/tcell/McGill0107/problems/chr10:18024675-38818835",10.9874207670024,10.8888312051468,13.6867136004076
